Form,Alt Form,Predicted Gender,True Gender,Class Probabilities,Set
lybʁifj1,lubrifiant,m,m,"[('1', {'f': 0.3533245623111725, 'm': 0.6466754674911499}), ('j', {'f': 0.008006568998098373, 'm': 0.9919934272766113}), ('f', {'f': 0.0034854344557970762, 'm': 0.996514618396759}), ('i', {'f': 0.0016006609657779336, 'm': 0.9983993172645569}), ('ʁ', {'f': 0.001089278026483953, 'm': 0.9989107847213745}), ('b', {'f': 0.00024414711515419185, 'm': 0.9997557997703552}), ('y', {'f': 0.000256238883594051, 'm': 0.9997437596321106}), ('l', {'f': 0.00019932392751798034, 'm': 0.9998007416725159})]",test
kaʁtOnaʒ,cartonnage,m,m,"[('ʒ', {'f': 0.3119414150714874, 'm': 0.688058614730835}), ('a', {'f': 0.21565423905849457, 'm': 0.784345805644989}), ('n', {'f': 0.15068036317825317, 'm': 0.8493196368217468}), ('O', {'f': 0.008857554756104946, 'm': 0.9911423921585083}), ('t', {'f': 0.0009856832912191749, 'm': 0.9990142583847046}), ('ʁ', {'f': 0.0014624085742980242, 'm': 0.998537540435791}), ('a', {'f': 0.000665572879370302, 'm': 0.9993343949317932}), ('k', {'f': 0.0014111310010775924, 'm': 0.9985888600349426})]",test
sivilize,civilisé,m,m,"[('e', {'f': 0.17010840773582458, 'm': 0.829891562461853}), ('z', {'f': 0.12878628075122833, 'm': 0.8712137341499329}), ('i', {'f': 0.27327001094818115, 'm': 0.7267299890518188}), ('l', {'f': 0.13138943910598755, 'm': 0.8686105608940125}), ('i', {'f': 0.2393251657485962, 'm': 0.7606748342514038}), ('v', {'f': 0.4374663829803467, 'm': 0.5625336170196533}), ('i', {'f': 0.1762293428182602, 'm': 0.8237706422805786}), ('s', {'f': 0.19998633861541748, 'm': 0.8000136613845825})]",test
stalinj3,stalinien,m,m,"[('3', {'f': 0.24239523708820343, 'm': 0.7576047778129578}), ('j', {'f': 0.005906010512262583, 'm': 0.9940939545631409}), ('n', {'f': 0.002134580397978425, 'm': 0.9978654980659485}), ('i', {'f': 0.0003460268781054765, 'm': 0.9996539354324341}), ('l', {'f': 0.00041147859883494675, 'm': 0.9995885491371155}), ('a', {'f': 0.0008281840709969401, 'm': 0.9991718530654907}), ('t', {'f': 0.00016792358655948192, 'm': 0.999832034111023}), ('s', {'f': 0.0018394144717603922, 'm': 0.9981605410575867})]",test
3k2tin1s,incontinence,f,f,"[('s', {'f': 0.5474900007247925, 'm': 0.4525099992752075}), ('1', {'f': 0.5689855217933655, 'm': 0.4310144782066345}), ('n', {'f': 0.8607823252677917, 'm': 0.13921761512756348}), ('i', {'f': 0.9824626445770264, 'm': 0.017537320032715797}), ('t', {'f': 0.9960907101631165, 'm': 0.003909217659384012}), ('2', {'f': 0.9995762705802917, 'm': 0.00042367668356746435}), ('k', {'f': 0.9999167919158936, 'm': 8.3245373389218e-05}), ('3', {'f': 0.9999823570251465, 'm': 1.7657604985288344e-05})]",test
paʁadɔks,paradoxe,m,m,"[('s', {'f': 0.5474900007247925, 'm': 0.4525099992752075}), ('k', {'f': 0.35712993144989014, 'm': 0.6428700685501099}), ('ɔ', {'f': 0.12339984625577927, 'm': 0.8766002058982849}), ('d', {'f': 0.04335343837738037, 'm': 0.9566465616226196}), ('a', {'f': 0.05070926994085312, 'm': 0.9492907524108887}), ('ʁ', {'f': 0.019413810223340988, 'm': 0.9805861711502075}), ('a', {'f': 0.018634160980582237, 'm': 0.9813657999038696}), ('p', {'f': 0.018945811316370964, 'm': 0.9810541868209839})]",test
ʁOtyʁjɛʁ,roturière,f,f,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('ɛ', {'f': 0.25651222467422485, 'm': 0.7434877753257751}), ('j', {'f': 0.048626452684402466, 'm': 0.9513735771179199}), ('ʁ', {'f': 0.27246081829071045, 'm': 0.7275391817092896}), ('y', {'f': 0.866711437702179, 'm': 0.13328857719898224}), ('t', {'f': 0.9979962110519409, 'm': 0.002003832021728158}), ('O', {'f': 0.9991414546966553, 'm': 0.0008584848837926984}), ('ʁ', {'f': 0.998113751411438, 'm': 0.0018862212309613824})]",test
myʒisəm1,mugissement,m,m,"[('1', {'f': 0.3533245623111725, 'm': 0.6466754674911499}), ('m', {'f': 0.21962538361549377, 'm': 0.7803745865821838}), ('ə', {'f': 0.11683552712202072, 'm': 0.8831644654273987}), ('s', {'f': 0.021507808938622475, 'm': 0.9784922003746033}), ('i', {'f': 0.002291893819347024, 'm': 0.9977080821990967}), ('ʒ', {'f': 0.00242295628413558, 'm': 0.9975770115852356}), ('y', {'f': 0.0005614979891106486, 'm': 0.999438464641571}), ('m', {'f': 0.0011059906100854278, 'm': 0.9988940358161926})]",test
l1smisil,lance-missiles,m,m,"[('l', {'f': 0.4393223524093628, 'm': 0.5606776475906372}), ('i', {'f': 0.4625178575515747, 'm': 0.5374821424484253}), ('s', {'f': 0.37321022152900696, 'm': 0.6267898082733154}), ('i', {'f': 0.04859508201479912, 'm': 0.9514049887657166}), ('m', {'f': 0.09162247180938721, 'm': 0.908377468585968}), ('s', {'f': 0.030133649706840515, 'm': 0.9698663949966431}), ('1', {'f': 0.011857349425554276, 'm': 0.9881426692008972}), ('l', {'f': 0.009703036397695541, 'm': 0.9902970194816589})]",test
disɥazj2,dissuasion,f,f,"[('2', {'f': 0.5643630623817444, 'm': 0.435636967420578}), ('j', {'f': 0.04077846184372902, 'm': 0.9592215418815613}), ('z', {'f': 0.0030085579492151737, 'm': 0.9969913959503174}), ('a', {'f': 0.012389155104756355, 'm': 0.9876107573509216}), ('ɥ', {'f': 0.2042369544506073, 'm': 0.7957630753517151}), ('s', {'f': 0.9528684616088867, 'm': 0.04713159054517746}), ('i', {'f': 0.9961169958114624, 'm': 0.0038830044213682413}), ('d', {'f': 0.9998156428337097, 'm': 0.00018435392121318728})]",test
maʒistʁa,magistrat,m,m,"[('a', {'f': 0.3019506335258484, 'm': 0.6980493068695068}), ('ʁ', {'f': 0.10179253667593002, 'm': 0.898207426071167}), ('t', {'f': 0.1941613107919693, 'm': 0.8058387637138367}), ('s', {'f': 0.45607268810272217, 'm': 0.5439273715019226}), ('i', {'f': 0.12828192114830017, 'm': 0.8717181086540222}), ('ʒ', {'f': 0.4430024325847626, 'm': 0.5569975972175598}), ('a', {'f': 0.2667052149772644, 'm': 0.7332947850227356}), ('m', {'f': 0.2476496547460556, 'm': 0.7523502707481384})]",test
pʁOp1sj2,propension,f,f,"[('2', {'f': 0.5643630623817444, 'm': 0.435636967420578}), ('j', {'f': 0.04077846184372902, 'm': 0.9592215418815613}), ('s', {'f': 0.1401365101337433, 'm': 0.8598634600639343}), ('1', {'f': 0.577538251876831, 'm': 0.42246177792549133}), ('p', {'f': 0.9904228448867798, 'm': 0.00957719050347805}), ('O', {'f': 0.9999277591705322, 'm': 7.224649016279727e-05}), ('ʁ', {'f': 0.9999185800552368, 'm': 8.137051190715283e-05}), ('p', {'f': 0.9999760389328003, 'm': 2.3933915144880302e-05})]",test
mal1t1dy,malentendu,m,m,"[('y', {'f': 0.4163230061531067, 'm': 0.5836769938468933}), ('d', {'f': 0.03573010116815567, 'm': 0.9642698764801025}), ('1', {'f': 0.03781924769282341, 'm': 0.9621807336807251}), ('t', {'f': 0.04285259544849396, 'm': 0.9571473598480225}), ('1', {'f': 0.18515963852405548, 'm': 0.8148403763771057}), ('l', {'f': 0.2723937928676605, 'm': 0.7276061773300171}), ('a', {'f': 0.26587873697280884, 'm': 0.7341212034225464}), ('m', {'f': 0.2322354018688202, 'm': 0.7677645683288574})]",test
basinwaʁ,bassinoire,m,f,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('a', {'f': 0.6709359884262085, 'm': 0.3290640115737915}), ('w', {'f': 0.2703936994075775, 'm': 0.7296062707901001}), ('n', {'f': 0.2407648116350174, 'm': 0.7592352032661438}), ('i', {'f': 0.17838703095912933, 'm': 0.8216130137443542}), ('s', {'f': 0.09552670270204544, 'm': 0.9044733047485352}), ('a', {'f': 0.20935052633285522, 'm': 0.7906495332717896}), ('b', {'f': 0.13077060878276825, 'm': 0.8692294359207153})]",test
ʁavaləm1,ravalement,m,m,"[('1', {'f': 0.3533245623111725, 'm': 0.6466754674911499}), ('m', {'f': 0.21962538361549377, 'm': 0.7803745865821838}), ('ə', {'f': 0.11683552712202072, 'm': 0.8831644654273987}), ('l', {'f': 0.013733236119151115, 'm': 0.9862667322158813}), ('a', {'f': 0.006756473798304796, 'm': 0.9932435154914856}), ('v', {'f': 0.001636910019442439, 'm': 0.9983630776405334}), ('a', {'f': 0.0013568876311182976, 'm': 0.9986431002616882}), ('ʁ', {'f': 8.824837277643383e-05, 'm': 0.9999117851257324})]",test
mɔʁtadɛl,mortadelle,m,f,"[('l', {'f': 0.4393223524093628, 'm': 0.5606776475906372}), ('ɛ', {'f': 0.3986324071884155, 'm': 0.6013675928115845}), ('d', {'f': 0.2655751705169678, 'm': 0.7344247698783875}), ('a', {'f': 0.31739363074302673, 'm': 0.6826063394546509}), ('t', {'f': 0.3483755588531494, 'm': 0.6516244411468506}), ('ʁ', {'f': 0.3743569254875183, 'm': 0.6256431341171265}), ('ɔ', {'f': 0.3998258411884308, 'm': 0.6001741886138916}), ('m', {'f': 0.28388190269470215, 'm': 0.7161181569099426})]",test
kuʁɔnəm1,couronnement,m,m,"[('1', {'f': 0.3533245623111725, 'm': 0.6466754674911499}), ('m', {'f': 0.21962538361549377, 'm': 0.7803745865821838}), ('ə', {'f': 0.11683552712202072, 'm': 0.8831644654273987}), ('n', {'f': 0.016384562477469444, 'm': 0.9836154580116272}), ('ɔ', {'f': 0.0013107567792758346, 'm': 0.9986892342567444}), ('ʁ', {'f': 0.00019251988851465285, 'm': 0.9998075366020203}), ('u', {'f': 2.0985218725400046e-05, 'm': 0.9999790191650391}), ('k', {'f': 7.668929174542427e-05, 'm': 0.9999233484268188})]",test
ʃaʁkytje,charcutier,m,m,"[('e', {'f': 0.17010840773582458, 'm': 0.829891562461853}), ('j', {'f': 0.04428623244166374, 'm': 0.95571368932724}), ('t', {'f': 0.10145669430494308, 'm': 0.8985432982444763}), ('y', {'f': 0.16317443549633026, 'm': 0.8368255496025085}), ('k', {'f': 0.012028764002025127, 'm': 0.9879712462425232}), ('ʁ', {'f': 0.002654024865478277, 'm': 0.9973459243774414}), ('a', {'f': 0.000712025910615921, 'm': 0.999288022518158}), ('ʃ', {'f': 0.00018920924048870802, 'm': 0.9998107552528381})]",test
kamuflaʒ,camouflage,m,m,"[('ʒ', {'f': 0.3119414150714874, 'm': 0.688058614730835}), ('a', {'f': 0.21565423905849457, 'm': 0.784345805644989}), ('l', {'f': 0.06369616091251373, 'm': 0.9363037943840027}), ('f', {'f': 0.07817405462265015, 'm': 0.9218259453773499}), ('u', {'f': 0.00701631186529994, 'm': 0.9929836988449097}), ('m', {'f': 0.011367141269147396, 'm': 0.98863285779953}), ('a', {'f': 0.007866420783102512, 'm': 0.9921334981918335}), ('k', {'f': 0.0029265773482620716, 'm': 0.9970734119415283})]",test
s1filist,sans-filiste,m,m,"[('t', {'f': 0.3858436942100525, 'm': 0.6141563057899475}), ('s', {'f': 0.2825208306312561, 'm': 0.7174791693687439}), ('i', {'f': 0.31184688210487366, 'm': 0.6881531476974487}), ('l', {'f': 0.49023181200027466, 'm': 0.5097681879997253}), ('i', {'f': 0.21878372132778168, 'm': 0.7812162637710571}), ('f', {'f': 0.2273208498954773, 'm': 0.7726791501045227}), ('1', {'f': 0.16348400712013245, 'm': 0.8365160226821899}), ('s', {'f': 0.08201772719621658, 'm': 0.9179822206497192})]",test
alyməgaz,allume-gaz,m,m,"[('z', {'f': 0.1610153466463089, 'm': 0.8389846086502075}), ('a', {'f': 0.3047125041484833, 'm': 0.6952874660491943}), ('g', {'f': 0.531686544418335, 'm': 0.46831342577934265}), ('ə', {'f': 0.7945281863212585, 'm': 0.20547179877758026}), ('m', {'f': 0.9550020098686218, 'm': 0.04499797895550728}), ('y', {'f': 0.8254401087760925, 'm': 0.17455989122390747}), ('l', {'f': 0.5797885656356812, 'm': 0.4202114939689636}), ('a', {'f': 0.44067469239234924, 'm': 0.5593253374099731})]",test
bug3vile,bougainvillée,m,f,"[('e', {'f': 0.17010840773582458, 'm': 0.829891562461853}), ('l', {'f': 0.09153985232114792, 'm': 0.9084600806236267}), ('i', {'f': 0.29407113790512085, 'm': 0.7059288024902344}), ('v', {'f': 0.5896480679512024, 'm': 0.4103519320487976}), ('3', {'f': 0.26554569602012634, 'm': 0.7344542741775513}), ('g', {'f': 0.268766850233078, 'm': 0.7312332391738892}), ('u', {'f': 0.03279350697994232, 'm': 0.9672064781188965}), ('b', {'f': 0.051885224878787994, 'm': 0.948114812374115})]",test
bakgamɔn,backgammon,m,m,"[('n', {'f': 0.5614370703697205, 'm': 0.43856292963027954}), ('ɔ', {'f': 0.7106037735939026, 'm': 0.2893962264060974}), ('m', {'f': 0.6634019017219543, 'm': 0.33659812808036804}), ('a', {'f': 0.5383358001708984, 'm': 0.46166422963142395}), ('g', {'f': 0.2314673662185669, 'm': 0.7685326933860779}), ('k', {'f': 0.30504778027534485, 'm': 0.6949522495269775}), ('a', {'f': 0.2669190764427185, 'm': 0.7330809831619263}), ('b', {'f': 0.0863940492272377, 'm': 0.9136059284210205})]",test
apaʁisj2,apparition,f,f,"[('2', {'f': 0.5643630623817444, 'm': 0.435636967420578}), ('j', {'f': 0.04077846184372902, 'm': 0.9592215418815613}), ('s', {'f': 0.1401365101337433, 'm': 0.8598634600639343}), ('i', {'f': 0.8476338982582092, 'm': 0.15236608684062958}), ('ʁ', {'f': 0.9936366081237793, 'm': 0.006363429129123688}), ('a', {'f': 0.9997482895851135, 'm': 0.00025174926850013435}), ('p', {'f': 0.9999603033065796, 'm': 3.968162855016999e-05}), ('a', {'f': 0.9997633099555969, 'm': 0.000236743813729845})]",test
amaʁilis,amaryllis,f,f,"[('s', {'f': 0.5474900007247925, 'm': 0.4525099992752075}), ('i', {'f': 0.49752435088157654, 'm': 0.5024756193161011}), ('l', {'f': 0.5524900555610657, 'm': 0.44750988483428955}), ('i', {'f': 0.4335993826389313, 'm': 0.5664006471633911}), ('ʁ', {'f': 0.5433619022369385, 'm': 0.4566381275653839}), ('a', {'f': 0.4014081656932831, 'm': 0.5985918045043945}), ('m', {'f': 0.3011837303638458, 'm': 0.6988163590431213}), ('a', {'f': 0.6239541172981262, 'm': 0.3760458827018738})]",test
k2s1təm1,consentement,m,m,"[('1', {'f': 0.3533245623111725, 'm': 0.6466754674911499}), ('m', {'f': 0.21962538361549377, 'm': 0.7803745865821838}), ('ə', {'f': 0.11683552712202072, 'm': 0.8831644654273987}), ('t', {'f': 0.0027826896402984858, 'm': 0.9972172975540161}), ('1', {'f': 0.0008311995188705623, 'm': 0.999168872833252}), ('s', {'f': 0.00033721019281074405, 'm': 0.9996627569198608}), ('2', {'f': 9.136765584116802e-05, 'm': 0.9999085664749146}), ('k', {'f': 0.0001867287646746263, 'm': 0.9998132586479187})]",test
gazujəm1,gazouillement,m,m,"[('1', {'f': 0.3533245623111725, 'm': 0.6466754674911499}), ('m', {'f': 0.21962538361549377, 'm': 0.7803745865821838}), ('ə', {'f': 0.11683552712202072, 'm': 0.8831644654273987}), ('j', {'f': 0.004310449585318565, 'm': 0.9956895709037781}), ('u', {'f': 0.0003300334792584181, 'm': 0.9996700286865234}), ('z', {'f': 0.00016239738033618778, 'm': 0.9998375177383423}), ('a', {'f': 0.00010172087786486372, 'm': 0.9998983144760132}), ('g', {'f': 2.9035747502348386e-05, 'm': 0.9999709129333496})]",test
ʁotiswaʁ,rôtissoire,m,f,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('a', {'f': 0.6709359884262085, 'm': 0.3290640115737915}), ('w', {'f': 0.2703936994075775, 'm': 0.7296062707901001}), ('s', {'f': 0.30434486269950867, 'm': 0.6956551671028137}), ('i', {'f': 0.3833185136318207, 'm': 0.6166815161705017}), ('t', {'f': 0.36053267121315, 'm': 0.6394673585891724}), ('o', {'f': 0.5551953911781311, 'm': 0.44480466842651367}), ('ʁ', {'f': 0.27390000224113464, 'm': 0.7261000275611877})]",test
fʁikfʁak,fric-frac,m,m,"[('k', {'f': 0.42228180170059204, 'm': 0.577718198299408}), ('a', {'f': 0.24461250007152557, 'm': 0.755387544631958}), ('ʁ', {'f': 0.13391871750354767, 'm': 0.8660812973976135}), ('f', {'f': 0.37682896852493286, 'm': 0.6231709718704224}), ('k', {'f': 0.2570846676826477, 'm': 0.7429152727127075}), ('i', {'f': 0.06217785179615021, 'm': 0.937822163105011}), ('ʁ', {'f': 0.12162461876869202, 'm': 0.8783754110336304}), ('f', {'f': 0.10533800721168518, 'm': 0.8946620225906372})]",test
kaʁnaval,carnaval,f,m,"[('l', {'f': 0.4393223524093628, 'm': 0.5606776475906372}), ('a', {'f': 0.45286881923675537, 'm': 0.5471311807632446}), ('v', {'f': 0.7770503163337708, 'm': 0.22294968366622925}), ('a', {'f': 0.43847042322158813, 'm': 0.5615295767784119}), ('n', {'f': 0.4162934124469757, 'm': 0.5837066173553467}), ('ʁ', {'f': 0.2561187744140625, 'm': 0.7438812255859375}), ('a', {'f': 0.49087825417518616, 'm': 0.5091217756271362}), ('k', {'f': 0.7269137501716614, 'm': 0.273086279630661})]",test
tʁ2pəlœj,trompe-l'oeil,m,m,"[('j', {'f': 0.12872321903705597, 'm': 0.87127685546875}), ('œ', {'f': 0.1152375116944313, 'm': 0.8847624659538269}), ('l', {'f': 0.019583167508244514, 'm': 0.9804168343544006}), ('ə', {'f': 0.018196173012256622, 'm': 0.9818037748336792}), ('p', {'f': 0.04158492386341095, 'm': 0.9584150314331055}), ('2', {'f': 0.0796249657869339, 'm': 0.9203749895095825}), ('ʁ', {'f': 0.06384863704442978, 'm': 0.936151385307312}), ('t', {'f': 0.06404794007539749, 'm': 0.9359520673751831})]",test
kaʁnasje,carnassier,m,m,"[('e', {'f': 0.17010840773582458, 'm': 0.829891562461853}), ('j', {'f': 0.04428623244166374, 'm': 0.95571368932724}), ('s', {'f': 0.07829257845878601, 'm': 0.9217074513435364}), ('a', {'f': 0.3009777069091797, 'm': 0.6990222334861755}), ('n', {'f': 0.0365937277674675, 'm': 0.9634063243865967}), ('ʁ', {'f': 0.006036414299160242, 'm': 0.9939635396003723}), ('a', {'f': 0.0040804548189044, 'm': 0.9959194660186768}), ('k', {'f': 0.002264203503727913, 'm': 0.9977357387542725})]",test
ʁymatizm,rhumatisme,m,m,"[('m', {'f': 0.5900589823722839, 'm': 0.40994101762771606}), ('z', {'f': 0.18588732182979584, 'm': 0.814112663269043}), ('i', {'f': 0.07635752856731415, 'm': 0.9236425161361694}), ('t', {'f': 0.04098718613386154, 'm': 0.9590128064155579}), ('a', {'f': 0.01028808206319809, 'm': 0.9897118806838989}), ('m', {'f': 0.010020582936704159, 'm': 0.9899793863296509}), ('y', {'f': 0.001813731505535543, 'm': 0.9981862902641296}), ('ʁ', {'f': 0.0002790150756482035, 'm': 0.9997209906578064})]",test
fɔʁmylɛʁ,formulaire,f,m,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('ɛ', {'f': 0.25651222467422485, 'm': 0.7434877753257751}), ('l', {'f': 0.43945395946502686, 'm': 0.5605461001396179}), ('y', {'f': 0.3087855875492096, 'm': 0.6912144422531128}), ('m', {'f': 0.4813074767589569, 'm': 0.5186924934387207}), ('ʁ', {'f': 0.5474292039871216, 'm': 0.4525707960128784}), ('ɔ', {'f': 0.5088450908660889, 'm': 0.4911549687385559}), ('f', {'f': 0.803772509098053, 'm': 0.1962275207042694})]",test
diktatyʁ,dictature,f,f,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('y', {'f': 0.4301777780056, 'm': 0.5698221921920776}), ('t', {'f': 0.6368042230606079, 'm': 0.3631958067417145}), ('a', {'f': 0.9459884166717529, 'm': 0.05401163175702095}), ('t', {'f': 0.9949464201927185, 'm': 0.005053547210991383}), ('k', {'f': 0.9907534122467041, 'm': 0.009246601723134518}), ('i', {'f': 0.9996356964111328, 'm': 0.0003643228847067803}), ('d', {'f': 0.9997643828392029, 'm': 0.0002355648612137884})]",test
asiɲasj2,assignation,f,f,"[('2', {'f': 0.5643630623817444, 'm': 0.435636967420578}), ('j', {'f': 0.04077846184372902, 'm': 0.9592215418815613}), ('s', {'f': 0.1401365101337433, 'm': 0.8598634600639343}), ('a', {'f': 0.3041553199291229, 'm': 0.6958446502685547}), ('ɲ', {'f': 0.9693692326545715, 'm': 0.030630802735686302}), ('i', {'f': 0.9998762607574463, 'm': 0.00012369026080705225}), ('s', {'f': 0.9999754428863525, 'm': 2.4556917196605355e-05}), ('a', {'f': 0.9999572038650513, 'm': 4.281568544683978e-05})]",test
apw3təm1,appointement,m,m,"[('1', {'f': 0.3533245623111725, 'm': 0.6466754674911499}), ('m', {'f': 0.21962538361549377, 'm': 0.7803745865821838}), ('ə', {'f': 0.11683552712202072, 'm': 0.8831644654273987}), ('t', {'f': 0.0027826896402984858, 'm': 0.9972172975540161}), ('3', {'f': 0.0005261214100755751, 'm': 0.9994738698005676}), ('w', {'f': 0.0004854176368098706, 'm': 0.9995145797729492}), ('p', {'f': 0.0001226590247824788, 'm': 0.9998773336410522}), ('a', {'f': 0.0002408496948191896, 'm': 0.9997591376304626})]",test
dəmimɛtʁ,demi-mètre,m,m,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('t', {'f': 0.4519643783569336, 'm': 0.5480356216430664}), ('ɛ', {'f': 0.2137681096792221, 'm': 0.7862318754196167}), ('m', {'f': 0.23445303738117218, 'm': 0.765546977519989}), ('i', {'f': 0.18050380051136017, 'm': 0.819496214389801}), ('m', {'f': 0.24568675458431244, 'm': 0.7543132305145264}), ('ə', {'f': 0.049531489610672, 'm': 0.9504685401916504}), ('d', {'f': 0.06314907222986221, 'm': 0.936850905418396})]",test
spaʁadʁa,sparadrap,m,m,"[('a', {'f': 0.3019506335258484, 'm': 0.6980493068695068}), ('ʁ', {'f': 0.10179253667593002, 'm': 0.898207426071167}), ('d', {'f': 0.271300733089447, 'm': 0.728699266910553}), ('a', {'f': 0.329794704914093, 'm': 0.6702052354812622}), ('ʁ', {'f': 0.0750492662191391, 'm': 0.9249507784843445}), ('a', {'f': 0.3003235161304474, 'm': 0.699676513671875}), ('p', {'f': 0.3082209527492523, 'm': 0.6917790174484253}), ('s', {'f': 0.2257731705904007, 'm': 0.7742267847061157})]",test
k2ʒ2ktyʁ,conjoncture,f,f,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('y', {'f': 0.4301777780056, 'm': 0.5698221921920776}), ('t', {'f': 0.6368042230606079, 'm': 0.3631958067417145}), ('k', {'f': 0.83906090259552, 'm': 0.1609390377998352}), ('2', {'f': 0.9959832429885864, 'm': 0.004016750957816839}), ('ʒ', {'f': 0.9978603720664978, 'm': 0.002139650285243988}), ('2', {'f': 0.9980632662773132, 'm': 0.0019367593340575695}), ('k', {'f': 0.9924726486206055, 'm': 0.007527330424636602})]",test
