Form,Alt Form,Predicted Gender,True Gender,Class Probabilities,Set
consentement,k2s1təm1,m,m,"[('c', {'f': 0.05024424567818642, 'm': 0.9497557878494263}), ('o', {'f': 0.044636357575654984, 'm': 0.9553636908531189}), ('n', {'f': 0.014783386141061783, 'm': 0.9852166175842285}), ('s', {'f': 0.002179209142923355, 'm': 0.9978208541870117}), ('e', {'f': 0.9846550226211548, 'm': 0.015345010906457901}), ('n', {'f': 0.0006378309917636216, 'm': 0.9993621706962585}), ('t', {'f': 0.0018533390248194337, 'm': 0.998146653175354}), ('e', {'f': 0.9996564388275146, 'm': 0.0003435702819842845}), ('m', {'f': 0.017231930047273636, 'm': 0.9827681183815002}), ('e', {'f': 0.14747115969657898, 'm': 0.8525288701057434}), ('n', {'f': 0.0030603499617427588, 'm': 0.9969396591186523}), ('t', {'f': 0.0002716931339818984, 'm': 0.999728262424469})]",test
dispensateur,disp1satœʁ,m,m,"[('d', {'f': 0.08692196011543274, 'm': 0.9130780696868896}), ('i', {'f': 0.05423574894666672, 'm': 0.9457642436027527}), ('s', {'f': 0.02983684651553631, 'm': 0.9701631665229797}), ('p', {'f': 0.14915277063846588, 'm': 0.8508471846580505}), ('e', {'f': 0.003649480640888214, 'm': 0.9963505268096924}), ('n', {'f': 0.0010394600685685873, 'm': 0.9989604949951172}), ('s', {'f': 0.0012827739119529724, 'm': 0.998717188835144}), ('a', {'f': 0.625443696975708, 'm': 0.3745562732219696}), ('t', {'f': 0.0023362915962934494, 'm': 0.9976637363433838}), ('e', {'f': 0.41629716753959656, 'm': 0.583702802658081}), ('u', {'f': 0.0023237308487296104, 'm': 0.9976763129234314}), ('r', {'f': 0.0004245722375344485, 'm': 0.9995754361152649})]",test
stridulation,stʁidylasj2,f,f,"[('s', {'f': 0.051552824676036835, 'm': 0.9484471082687378}), ('t', {'f': 0.2640637159347534, 'm': 0.7359362840652466}), ('r', {'f': 0.027221383526921272, 'm': 0.9727786779403687}), ('i', {'f': 0.009630104526877403, 'm': 0.9903698563575745}), ('d', {'f': 0.020561616867780685, 'm': 0.9794384241104126}), ('u', {'f': 0.0027007278986275196, 'm': 0.9972992539405823}), ('l', {'f': 0.0029465588741004467, 'm': 0.9970533847808838}), ('a', {'f': 0.4377360939979553, 'm': 0.5622639060020447}), ('t', {'f': 0.0010358759900555015, 'm': 0.9989640712738037}), ('i', {'f': 0.04861103370785713, 'm': 0.9513890147209167}), ('o', {'f': 0.42399126291275024, 'm': 0.5760087370872498}), ('n', {'f': 0.9999722242355347, 'm': 2.7802325348602608e-05})]",test
comptabilité,k2tabilite,f,f,"[('c', {'f': 0.05024424567818642, 'm': 0.9497557878494263}), ('o', {'f': 0.044636357575654984, 'm': 0.9553636908531189}), ('m', {'f': 0.11852703243494034, 'm': 0.8814729452133179}), ('p', {'f': 0.02573261968791485, 'm': 0.9742674231529236}), ('t', {'f': 0.002816162072122097, 'm': 0.9971838593482971}), ('a', {'f': 0.13527698814868927, 'm': 0.8647230267524719}), ('b', {'f': 0.0015309638110920787, 'm': 0.9984690546989441}), ('i', {'f': 0.0015863985754549503, 'm': 0.9984135627746582}), ('l', {'f': 0.0028016783762723207, 'm': 0.9971983432769775}), ('i', {'f': 0.004869242198765278, 'm': 0.9951307773590088}), ('t', {'f': 0.0033349094446748495, 'm': 0.9966650605201721}), ('é', {'f': 0.9988231062889099, 'm': 0.0011769213015213609})]",test
cantonnement,k1tɔnəm1,m,m,"[('c', {'f': 0.05024424567818642, 'm': 0.9497557878494263}), ('a', {'f': 0.5353248119354248, 'm': 0.46467524766921997}), ('n', {'f': 0.00026499395607970655, 'm': 0.9997349381446838}), ('t', {'f': 0.0023252523969858885, 'm': 0.9976747632026672}), ('o', {'f': 0.012394567020237446, 'm': 0.9876054525375366}), ('n', {'f': 0.03302685543894768, 'm': 0.9669731259346008}), ('n', {'f': 0.0011106604943051934, 'm': 0.9988893866539001}), ('e', {'f': 0.8331699371337891, 'm': 0.16683003306388855}), ('m', {'f': 0.0033811568282544613, 'm': 0.9966188669204712}), ('e', {'f': 0.13851220905780792, 'm': 0.8614878058433533}), ('n', {'f': 0.0013092751614749432, 'm': 0.9986907839775085}), ('t', {'f': 0.00024117736029438674, 'm': 0.999758780002594})]",test
couronnement,kuʁɔnəm1,m,m,"[('c', {'f': 0.05024424567818642, 'm': 0.9497557878494263}), ('o', {'f': 0.044636357575654984, 'm': 0.9553636908531189}), ('u', {'f': 0.010096929036080837, 'm': 0.9899030923843384}), ('r', {'f': 0.041417572647333145, 'm': 0.9585824608802795}), ('o', {'f': 0.06913882493972778, 'm': 0.9308611750602722}), ('n', {'f': 0.006564311683177948, 'm': 0.9934357404708862}), ('n', {'f': 0.00025143189122900367, 'm': 0.9997485280036926}), ('e', {'f': 0.9926856756210327, 'm': 0.007314364425837994}), ('m', {'f': 0.00564735708758235, 'm': 0.9943525791168213}), ('e', {'f': 0.25775256752967834, 'm': 0.7422474026679993}), ('n', {'f': 0.0004510300059337169, 'm': 0.9995489716529846}), ('t', {'f': 0.0003068278601858765, 'm': 0.9996931552886963})]",test
distributeur,distʁibytœʁ,m,m,"[('d', {'f': 0.08692196011543274, 'm': 0.9130780696868896}), ('i', {'f': 0.05423574894666672, 'm': 0.9457642436027527}), ('s', {'f': 0.02983684651553631, 'm': 0.9701631665229797}), ('t', {'f': 0.5547116994857788, 'm': 0.4452883303165436}), ('r', {'f': 0.005568718072026968, 'm': 0.9944313168525696}), ('i', {'f': 0.0030321795493364334, 'm': 0.9969678521156311}), ('b', {'f': 0.18865473568439484, 'm': 0.8113453388214111}), ('u', {'f': 0.0029913398902863264, 'm': 0.997008740901947}), ('t', {'f': 0.0024271877482533455, 'm': 0.9975728392601013}), ('e', {'f': 0.9311627745628357, 'm': 0.0688372477889061}), ('u', {'f': 0.004832794424146414, 'm': 0.9951672554016113}), ('r', {'f': 0.00022379413712769747, 'm': 0.9997761845588684})]",test
vert-de-gris,vɛʁdəgʁi,m,m,"[('v', {'f': 0.4955357015132904, 'm': 0.5044642686843872}), ('e', {'f': 0.8228650689125061, 'm': 0.17713499069213867}), ('r', {'f': 0.05422058701515198, 'm': 0.9457794427871704}), ('t', {'f': 0.1055196225643158, 'm': 0.8944804072380066}), ('-', {'f': 0.9464336037635803, 'm': 0.05356645584106445}), ('d', {'f': 0.16656100749969482, 'm': 0.83343905210495}), ('e', {'f': 0.4751555025577545, 'm': 0.5248444676399231}), ('-', {'f': 0.24349474906921387, 'm': 0.7565051913261414}), ('g', {'f': 0.17417965829372406, 'm': 0.8258203268051147}), ('r', {'f': 0.3690292537212372, 'm': 0.6309707760810852}), ('i', {'f': 0.5542062520980835, 'm': 0.4457937777042389}), ('s', {'f': 0.04927236959338188, 'm': 0.9507275819778442})]",test
nid-de-poule,nidəpul,m,m,"[('n', {'f': 0.012427196837961674, 'm': 0.9875727891921997}), ('i', {'f': 0.004232198465615511, 'm': 0.9957678318023682}), ('d', {'f': 0.035367678850889206, 'm': 0.9646323919296265}), ('-', {'f': 0.06716419011354446, 'm': 0.9328358173370361}), ('d', {'f': 0.02470581792294979, 'm': 0.9752942323684692}), ('e', {'f': 0.011820647865533829, 'm': 0.9881793260574341}), ('-', {'f': 0.02979046292603016, 'm': 0.970209538936615}), ('p', {'f': 0.09575805813074112, 'm': 0.9042419195175171}), ('o', {'f': 0.03808865696191788, 'm': 0.9619113802909851}), ('u', {'f': 0.08113250881433487, 'm': 0.9188675284385681}), ('l', {'f': 0.13092932105064392, 'm': 0.8690707683563232}), ('e', {'f': 0.04064890369772911, 'm': 0.9593510627746582})]",test
pigmentation,pigm1tasj2,f,f,"[('p', {'f': 0.32748815417289734, 'm': 0.672511875629425}), ('i', {'f': 0.061819177120923996, 'm': 0.9381808638572693}), ('g', {'f': 0.01242312416434288, 'm': 0.9875768423080444}), ('m', {'f': 0.015729239210486412, 'm': 0.9842707514762878}), ('e', {'f': 0.008730605244636536, 'm': 0.9912693500518799}), ('n', {'f': 0.0013888189569115639, 'm': 0.9986112117767334}), ('t', {'f': 0.0002621490857563913, 'm': 0.9997377991676331}), ('a', {'f': 0.5378605723381042, 'm': 0.46213939785957336}), ('t', {'f': 0.0024199821054935455, 'm': 0.9975799322128296}), ('i', {'f': 0.028165411204099655, 'm': 0.9718345999717712}), ('o', {'f': 0.27475786209106445, 'm': 0.7252421379089355}), ('n', {'f': 0.9999691247940063, 'm': 3.093275154242292e-05})]",test
thanksgiving,sɛŋksgiviŋ,m,m,"[('t', {'f': 0.024667123332619667, 'm': 0.9753329157829285}), ('h', {'f': 0.05216601863503456, 'm': 0.9478340148925781}), ('a', {'f': 0.6125746965408325, 'm': 0.38742533326148987}), ('n', {'f': 0.000515810155775398, 'm': 0.9994841814041138}), ('k', {'f': 0.0007532756426371634, 'm': 0.9992467164993286}), ('s', {'f': 0.00039810757152736187, 'm': 0.9996019005775452}), ('g', {'f': 0.009617561474442482, 'm': 0.9903824925422668}), ('i', {'f': 0.00268895598128438, 'm': 0.9973111152648926}), ('v', {'f': 0.02991732582449913, 'm': 0.970082700252533}), ('i', {'f': 0.013005619868636131, 'm': 0.9869943261146545}), ('n', {'f': 0.0010785522172227502, 'm': 0.9989215135574341}), ('g', {'f': 0.025307778269052505, 'm': 0.9746922850608826})]",test
subconscient,sypk2sj1,m,m,"[('s', {'f': 0.051552824676036835, 'm': 0.9484471082687378}), ('u', {'f': 0.029748545959591866, 'm': 0.9702515006065369}), ('b', {'f': 0.03743816539645195, 'm': 0.962561845779419}), ('c', {'f': 0.007457596715539694, 'm': 0.9925423860549927}), ('o', {'f': 0.006215328350663185, 'm': 0.9937846660614014}), ('n', {'f': 0.0038275807164609432, 'm': 0.9961724877357483}), ('s', {'f': 0.001010748092085123, 'm': 0.9989892840385437}), ('c', {'f': 0.014903352595865726, 'm': 0.9850966334342957}), ('i', {'f': 0.0013968652347102761, 'm': 0.9986031651496887}), ('e', {'f': 0.9994925260543823, 'm': 0.0005075035151094198}), ('n', {'f': 0.0007644857978448272, 'm': 0.9992355108261108}), ('t', {'f': 0.007119125686585903, 'm': 0.9928808212280273})]",test
franc-tireur,fʁ1tiʁœʁ,m,m,"[('f', {'f': 0.10798577219247818, 'm': 0.89201420545578}), ('r', {'f': 0.01700342446565628, 'm': 0.9829965829849243}), ('a', {'f': 0.6392714381217957, 'm': 0.36072859168052673}), ('n', {'f': 0.0005673078121617436, 'm': 0.9994326233863831}), ('c', {'f': 0.0038058122154325247, 'm': 0.9961942434310913}), ('-', {'f': 0.7866265773773193, 'm': 0.21337345242500305}), ('t', {'f': 0.02878856100142002, 'm': 0.9712114930152893}), ('i', {'f': 0.16115239262580872, 'm': 0.8388475179672241}), ('r', {'f': 0.06678415834903717, 'm': 0.9332157969474792}), ('e', {'f': 0.4046922028064728, 'm': 0.5953078269958496}), ('u', {'f': 0.002790322992950678, 'm': 0.9972097277641296}), ('r', {'f': 0.009771138429641724, 'm': 0.9902288913726807})]",test
consultation,k2syltasj2,f,f,"[('c', {'f': 0.05024424567818642, 'm': 0.9497557878494263}), ('o', {'f': 0.044636357575654984, 'm': 0.9553636908531189}), ('n', {'f': 0.014783386141061783, 'm': 0.9852166175842285}), ('s', {'f': 0.002179209142923355, 'm': 0.9978208541870117}), ('u', {'f': 0.0033542453311383724, 'm': 0.9966457486152649}), ('l', {'f': 0.0037986107636243105, 'm': 0.9962013363838196}), ('t', {'f': 0.006288048345595598, 'm': 0.9937119483947754}), ('a', {'f': 0.8086922764778137, 'm': 0.1913076788187027}), ('t', {'f': 0.0026206704787909985, 'm': 0.9973793029785156}), ('i', {'f': 0.05686543881893158, 'm': 0.943134605884552}), ('o', {'f': 0.4338012933731079, 'm': 0.5661986470222473}), ('n', {'f': 0.9999659061431885, 'm': 3.4035881981253624e-05})]",test
avilissement,avilisəm1,m,m,"[('a', {'f': 0.8042901754379272, 'm': 0.19570985436439514}), ('v', {'f': 0.1299300640821457, 'm': 0.8700699210166931}), ('i', {'f': 0.019835857674479485, 'm': 0.980164110660553}), ('l', {'f': 0.013830062933266163, 'm': 0.9861699342727661}), ('i', {'f': 0.011896739713847637, 'm': 0.9881032109260559}), ('s', {'f': 0.009747324511408806, 'm': 0.9902527332305908}), ('s', {'f': 0.01529852394014597, 'm': 0.9847015142440796}), ('e', {'f': 0.7773367762565613, 'm': 0.2226632833480835}), ('m', {'f': 0.0020601204596459866, 'm': 0.9979398846626282}), ('e', {'f': 0.010546864941716194, 'm': 0.9894530773162842}), ('n', {'f': 0.001598265371285379, 'm': 0.9984017014503479}), ('t', {'f': 0.00014597388508263975, 'm': 0.9998539686203003})]",test
pattemouille,patəmuj,f,f,"[('p', {'f': 0.32748815417289734, 'm': 0.672511875629425}), ('a', {'f': 0.7065708637237549, 'm': 0.2934291362762451}), ('t', {'f': 0.004190423991531134, 'm': 0.9958095550537109}), ('t', {'f': 0.024941924959421158, 'm': 0.9750580787658691}), ('e', {'f': 0.9788605570793152, 'm': 0.021139424294233322}), ('m', {'f': 0.012588877230882645, 'm': 0.9874110817909241}), ('o', {'f': 0.0019995681941509247, 'm': 0.99800044298172}), ('u', {'f': 0.00020912820764351636, 'm': 0.9997908473014832}), ('i', {'f': 0.0010613346239551902, 'm': 0.9989386200904846}), ('l', {'f': 0.003146063070744276, 'm': 0.9968540072441101}), ('l', {'f': 0.008030752651393414, 'm': 0.9919692873954773}), ('e', {'f': 0.8842260837554932, 'm': 0.11577390134334564})]",test
masturbation,mastyʁbasj2,f,f,"[('m', {'f': 0.1316004991531372, 'm': 0.8683995008468628}), ('a', {'f': 0.32343441247940063, 'm': 0.6765655875205994}), ('s', {'f': 0.004262521397322416, 'm': 0.9957374334335327}), ('t', {'f': 0.14535418152809143, 'm': 0.8546457886695862}), ('u', {'f': 0.012648521922528744, 'm': 0.9873514771461487}), ('r', {'f': 0.004095969256013632, 'm': 0.9959040284156799}), ('b', {'f': 0.4933778941631317, 'm': 0.5066221356391907}), ('a', {'f': 0.6553928256034851, 'm': 0.3446071743965149}), ('t', {'f': 0.0026705486234277487, 'm': 0.9973294734954834}), ('i', {'f': 0.021674908697605133, 'm': 0.9783250689506531}), ('o', {'f': 0.27230608463287354, 'm': 0.7276939153671265}), ('n', {'f': 0.9999653100967407, 'm': 3.471272066235542e-05})]",test
contrevenant,k2tʁəvən1,m,m,"[('c', {'f': 0.05024424567818642, 'm': 0.9497557878494263}), ('o', {'f': 0.044636357575654984, 'm': 0.9553636908531189}), ('n', {'f': 0.014783386141061783, 'm': 0.9852166175842285}), ('t', {'f': 0.00031670700991526246, 'm': 0.9996832609176636}), ('r', {'f': 0.012581750750541687, 'm': 0.9874182939529419}), ('e', {'f': 0.06892329454421997, 'm': 0.93107670545578}), ('v', {'f': 0.027213970199227333, 'm': 0.972786009311676}), ('e', {'f': 0.7019590139389038, 'm': 0.2980409860610962}), ('n', {'f': 0.0018485861364752054, 'm': 0.9981513619422913}), ('a', {'f': 0.6368389129638672, 'm': 0.3631611466407776}), ('n', {'f': 0.00034750907798297703, 'm': 0.9996525049209595}), ('t', {'f': 0.0014467451255768538, 'm': 0.9985532164573669})]",test
demi-pension,dəmip1sj2,f,f,"[('d', {'f': 0.08692196011543274, 'm': 0.9130780696868896}), ('e', {'f': 0.3008323609828949, 'm': 0.6991676688194275}), ('m', {'f': 0.01115646306425333, 'm': 0.988843560218811}), ('i', {'f': 0.009213034063577652, 'm': 0.9907869696617126}), ('-', {'f': 0.8976107835769653, 'm': 0.10238923877477646}), ('p', {'f': 0.5228236317634583, 'm': 0.47717636823654175}), ('e', {'f': 0.1210964173078537, 'm': 0.8789035677909851}), ('n', {'f': 0.0405636727809906, 'm': 0.9594363570213318}), ('s', {'f': 0.008830090053379536, 'm': 0.9911699295043945}), ('i', {'f': 0.03236513212323189, 'm': 0.967634916305542}), ('o', {'f': 0.0028534538578242064, 'm': 0.9971465468406677}), ('n', {'f': 0.9726806282997131, 'm': 0.027319373562932014})]",test
manipulateur,manipylatœʁ,m,m,"[('m', {'f': 0.1316004991531372, 'm': 0.8683995008468628}), ('a', {'f': 0.32343441247940063, 'm': 0.6765655875205994}), ('n', {'f': 0.018334902822971344, 'm': 0.9816650748252869}), ('i', {'f': 0.0058666616678237915, 'm': 0.9941332936286926}), ('p', {'f': 0.07986435294151306, 'm': 0.9201356172561646}), ('u', {'f': 0.00888102874159813, 'm': 0.9911189675331116}), ('l', {'f': 0.004986308980733156, 'm': 0.9950136542320251}), ('a', {'f': 0.6184378862380981, 'm': 0.38156214356422424}), ('t', {'f': 0.002411348046734929, 'm': 0.9975886344909668}), ('e', {'f': 0.8020805716514587, 'm': 0.19791938364505768}), ('u', {'f': 0.004357991740107536, 'm': 0.9956420660018921}), ('r', {'f': 0.00032514092163182795, 'm': 0.999674916267395})]",test
invisibilité,3vizibilite,f,f,"[('i', {'f': 0.03429368883371353, 'm': 0.9657063484191895}), ('n', {'f': 0.002147252671420574, 'm': 0.9978528022766113}), ('v', {'f': 0.2335844486951828, 'm': 0.766415536403656}), ('i', {'f': 0.008182374760508537, 'm': 0.9918176531791687}), ('s', {'f': 0.00438713887706399, 'm': 0.9956128597259521}), ('i', {'f': 0.05344623699784279, 'm': 0.9465537071228027}), ('b', {'f': 0.03102152608335018, 'm': 0.9689784049987793}), ('i', {'f': 0.01778145506978035, 'm': 0.9822185635566711}), ('l', {'f': 0.0005805629771202803, 'm': 0.9994194507598877}), ('i', {'f': 0.004854817874729633, 'm': 0.9951451420783997}), ('t', {'f': 0.008474666625261307, 'm': 0.9915253520011902}), ('é', {'f': 0.9997945427894592, 'm': 0.00020542091806419194})]",test
désenchantée,dEz1ʃ1te,f,f,"[('d', {'f': 0.08692196011543274, 'm': 0.9130780696868896}), ('é', {'f': 0.052895210683345795, 'm': 0.9471048712730408}), ('s', {'f': 0.044711992144584656, 'm': 0.9552880525588989}), ('e', {'f': 0.977397620677948, 'm': 0.022602370008826256}), ('n', {'f': 0.0005230046226643026, 'm': 0.999476969242096}), ('c', {'f': 0.017159562557935715, 'm': 0.9828404188156128}), ('h', {'f': 0.054557930678129196, 'm': 0.9454420804977417}), ('a', {'f': 0.5554635524749756, 'm': 0.4445364475250244}), ('n', {'f': 0.00017043326806742698, 'm': 0.9998295307159424}), ('t', {'f': 0.0012659692438319325, 'm': 0.9987340569496155}), ('é', {'f': 0.20350712537765503, 'm': 0.796492874622345}), ('e', {'f': 0.9996989965438843, 'm': 0.00030105633777566254})]",test
effleurement,Eflœʁəm1,m,m,"[('e', {'f': 0.6847098469734192, 'm': 0.3152902126312256}), ('f', {'f': 0.018542302772402763, 'm': 0.9814576506614685}), ('f', {'f': 0.032942190766334534, 'm': 0.9670578837394714}), ('l', {'f': 0.0014471241738647223, 'm': 0.9985528588294983}), ('e', {'f': 0.4131898283958435, 'm': 0.5868101716041565}), ('u', {'f': 0.009432345628738403, 'm': 0.9905676245689392}), ('r', {'f': 0.13290080428123474, 'm': 0.8670991659164429}), ('e', {'f': 0.7969256043434143, 'm': 0.2030743807554245}), ('m', {'f': 0.03865789994597435, 'm': 0.9613421559333801}), ('e', {'f': 0.5619386434555054, 'm': 0.43806132674217224}), ('n', {'f': 0.029507560655474663, 'm': 0.9704924821853638}), ('t', {'f': 0.0044404128566384315, 'm': 0.995559573173523})]",test
rouflaquette,ʁuflakɛt,f,f,"[('r', {'f': 0.04543609917163849, 'm': 0.9545638561248779}), ('o', {'f': 0.02457413449883461, 'm': 0.9754258990287781}), ('u', {'f': 0.002144588390365243, 'm': 0.9978553652763367}), ('f', {'f': 0.01857711561024189, 'm': 0.9814229011535645}), ('l', {'f': 0.003736284328624606, 'm': 0.9962636828422546}), ('a', {'f': 0.32537975907325745, 'm': 0.6746202707290649}), ('q', {'f': 0.018575215712189674, 'm': 0.9814248085021973}), ('u', {'f': 0.0006956002907827497, 'm': 0.9993044137954712}), ('e', {'f': 0.3032437562942505, 'm': 0.6967562437057495}), ('t', {'f': 0.0026294919662177563, 'm': 0.9973704814910889}), ('t', {'f': 0.41103309392929077, 'm': 0.588966965675354}), ('e', {'f': 0.9979172348976135, 'm': 0.0020827846601605415})]",test
continuation,k2tinɥasj2,f,f,"[('c', {'f': 0.05024424567818642, 'm': 0.9497557878494263}), ('o', {'f': 0.044636357575654984, 'm': 0.9553636908531189}), ('n', {'f': 0.014783386141061783, 'm': 0.9852166175842285}), ('t', {'f': 0.00031670700991526246, 'm': 0.9996832609176636}), ('i', {'f': 0.0033940805587917566, 'm': 0.9966058731079102}), ('n', {'f': 0.002793877152726054, 'm': 0.9972061514854431}), ('u', {'f': 0.005021185614168644, 'm': 0.9949788451194763}), ('a', {'f': 0.20731115341186523, 'm': 0.79268878698349}), ('t', {'f': 0.00944315642118454, 'm': 0.9905568361282349}), ('i', {'f': 0.03270798176527023, 'm': 0.9672920107841492}), ('o', {'f': 0.35654881596565247, 'm': 0.6434512138366699}), ('n', {'f': 0.9999744892120361, 'm': 2.553751619416289e-05})]",test
chasse-neige,ʃasənɛʒ,m,m,"[('c', {'f': 0.05024424567818642, 'm': 0.9497557878494263}), ('h', {'f': 0.023787114769220352, 'm': 0.9762128591537476}), ('a', {'f': 0.6731007099151611, 'm': 0.32689929008483887}), ('s', {'f': 0.028760187327861786, 'm': 0.9712398052215576}), ('s', {'f': 0.0014862422831356525, 'm': 0.9985137581825256}), ('e', {'f': 0.9188406467437744, 'm': 0.08115936815738678}), ('-', {'f': 0.2295987755060196, 'm': 0.7704012393951416}), ('n', {'f': 0.16612794995307922, 'm': 0.8338720798492432}), ('e', {'f': 0.7283077836036682, 'm': 0.27169227600097656}), ('i', {'f': 0.16820615530014038, 'm': 0.8317939043045044}), ('g', {'f': 0.05553261563181877, 'm': 0.9444673657417297}), ('e', {'f': 0.09258031100034714, 'm': 0.907419741153717})]",test
