Form,Alt Form,Predicted Gender,True Gender,Class Probabilities,Set
souterrain,sutEʁ3,m,m,"[('n', {'f': 0.3618972599506378, 'm': 0.6381027102470398}), ('i', {'f': 0.0953926220536232, 'm': 0.9046074151992798}), ('a', {'f': 0.012762228026986122, 'm': 0.987237811088562}), ('r', {'f': 0.00790449045598507, 'm': 0.9920955300331116}), ('r', {'f': 0.0028972188010811806, 'm': 0.9971027970314026}), ('e', {'f': 0.0027150562964379787, 'm': 0.9972848892211914}), ('t', {'f': 0.0022632377222180367, 'm': 0.9977368116378784}), ('u', {'f': 0.0068134404718875885, 'm': 0.9931865930557251}), ('o', {'f': 0.0005243501509539783, 'm': 0.9994756579399109}), ('s', {'f': 0.0011525967856869102, 'm': 0.9988473653793335})]",test
sous-titre,sutitʁ,m,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('r', {'f': 0.29942020773887634, 'm': 0.700579822063446}), ('t', {'f': 0.02395501174032688, 'm': 0.9760450124740601}), ('i', {'f': 0.03571641072630882, 'm': 0.9642836451530457}), ('t', {'f': 0.05428960919380188, 'm': 0.9457103610038757}), ('-', {'f': 0.22937385737895966, 'm': 0.7706261873245239}), ('s', {'f': 0.03458043932914734, 'm': 0.965419590473175}), ('u', {'f': 0.13980695605278015, 'm': 0.8601930737495422}), ('o', {'f': 0.02641594223678112, 'm': 0.9735841155052185}), ('s', {'f': 0.022296931594610214, 'm': 0.9777030348777771})]",test
charretier,ʃaʁətje,m,m,"[('r', {'f': 0.25047123432159424, 'm': 0.7495287656784058}), ('e', {'f': 0.17810170352458954, 'm': 0.8218982815742493}), ('i', {'f': 0.025552401319146156, 'm': 0.9744476079940796}), ('t', {'f': 0.0020277875009924173, 'm': 0.9979721903800964}), ('e', {'f': 0.0006006731418892741, 'm': 0.9993993043899536}), ('r', {'f': 0.00036271102726459503, 'm': 0.999637246131897}), ('r', {'f': 0.00036133744288235903, 'm': 0.9996386766433716}), ('a', {'f': 0.00018102809553965926, 'm': 0.9998189806938171}), ('h', {'f': 0.0019449891988188028, 'm': 0.9980549812316895}), ('c', {'f': 0.0017322245985269547, 'm': 0.9982677698135376})]",test
contenance,k2tən1s,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('c', {'f': 0.07404805719852448, 'm': 0.9259519577026367}), ('n', {'f': 0.4540303349494934, 'm': 0.5459696054458618}), ('a', {'f': 0.667032778263092, 'm': 0.33296725153923035}), ('n', {'f': 0.9169108867645264, 'm': 0.08308909833431244}), ('e', {'f': 0.9586960673332214, 'm': 0.041303932666778564}), ('t', {'f': 0.9924842715263367, 'm': 0.007515686564147472}), ('n', {'f': 0.9993661046028137, 'm': 0.0006339463288895786}), ('o', {'f': 0.9997047781944275, 'm': 0.0002952446520794183}), ('c', {'f': 0.9999685287475586, 'm': 3.1415267585543916e-05})]",test
gazouillis,gazuji,m,m,"[('s', {'f': 0.12935423851013184, 'm': 0.8706458210945129}), ('i', {'f': 0.03525238484144211, 'm': 0.9647476077079773}), ('l', {'f': 0.007340036332607269, 'm': 0.9926599860191345}), ('l', {'f': 0.0019388674991205335, 'm': 0.9980611205101013}), ('i', {'f': 0.0008359401253983378, 'm': 0.9991641044616699}), ('u', {'f': 0.0008449353626929224, 'm': 0.9991550445556641}), ('o', {'f': 0.00012779781536664814, 'm': 0.9998722076416016}), ('z', {'f': 0.002758204936981201, 'm': 0.9972418546676636}), ('a', {'f': 6.902099266881123e-05, 'm': 0.9999309778213501}), ('g', {'f': 0.00024068028142210096, 'm': 0.9997593760490417})]",test
groupement,gʁupəm1,m,m,"[('t', {'f': 0.14602802693843842, 'm': 0.8539720177650452}), ('n', {'f': 0.2610841393470764, 'm': 0.7389158606529236}), ('e', {'f': 0.08070939779281616, 'm': 0.9192906618118286}), ('m', {'f': 0.019236242398619652, 'm': 0.9807637929916382}), ('e', {'f': 0.0011868684086948633, 'm': 0.9988131523132324}), ('p', {'f': 0.009688032791018486, 'm': 0.9903119802474976}), ('u', {'f': 0.011483634822070599, 'm': 0.9885163307189941}), ('o', {'f': 0.0004952094168402255, 'm': 0.999504804611206}), ('r', {'f': 0.00034944943035952747, 'm': 0.9996505975723267}), ('g', {'f': 0.0006455120746977627, 'm': 0.9993545413017273})]",test
serre-tête,sɛʁtɛt,m,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('t', {'f': 0.20213682949543, 'm': 0.7978631854057312}), ('ê', {'f': 0.953195333480835, 'm': 0.046804603189229965}), ('t', {'f': 0.9271256923675537, 'm': 0.07287432253360748}), ('-', {'f': 0.8591316938400269, 'm': 0.14086832106113434}), ('e', {'f': 0.8576366901397705, 'm': 0.14236335456371307}), ('r', {'f': 0.4615929424762726, 'm': 0.5384071469306946}), ('r', {'f': 0.1983831822872162, 'm': 0.8016167879104614}), ('e', {'f': 0.5965876579284668, 'm': 0.4034123420715332}), ('s', {'f': 0.36858001351356506, 'm': 0.6314200162887573})]",test
rhumatisme,ʁymatizm,m,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('m', {'f': 0.37704917788505554, 'm': 0.6229507923126221}), ('s', {'f': 0.033258575946092606, 'm': 0.9667414426803589}), ('i', {'f': 0.006726747378706932, 'm': 0.9932732582092285}), ('t', {'f': 0.0020106539595872164, 'm': 0.997989296913147}), ('a', {'f': 0.000832029152661562, 'm': 0.9991680383682251}), ('m', {'f': 0.0014963148860260844, 'm': 0.9985036849975586}), ('u', {'f': 0.0015023206360638142, 'm': 0.998497724533081}), ('h', {'f': 0.000854229147080332, 'm': 0.9991457462310791}), ('r', {'f': 0.00018845593149308115, 'm': 0.999811589717865})]",test
ravisseuse,ʁavisøz,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('s', {'f': 0.05874776095151901, 'm': 0.9412522912025452}), ('u', {'f': 0.3900132477283478, 'm': 0.6099867224693298}), ('e', {'f': 0.9267615079879761, 'm': 0.07323844730854034}), ('s', {'f': 0.9338447451591492, 'm': 0.06615520268678665}), ('s', {'f': 0.9618622064590454, 'm': 0.038137760013341904}), ('i', {'f': 0.9983428716659546, 'm': 0.0016570889856666327}), ('v', {'f': 0.9986883997917175, 'm': 0.001311614061705768}), ('a', {'f': 0.999885082244873, 'm': 0.00011485098366392776}), ('r', {'f': 0.999933123588562, 'm': 6.692266470054165e-05})]",test
imaginatif,imaʒinatif,m,m,"[('f', {'f': 0.368358314037323, 'm': 0.631641685962677}), ('i', {'f': 0.11600926518440247, 'm': 0.8839907646179199}), ('t', {'f': 0.021093210205435753, 'm': 0.9789068102836609}), ('a', {'f': 0.01364722941070795, 'm': 0.986352801322937}), ('n', {'f': 0.013868511654436588, 'm': 0.9861314296722412}), ('i', {'f': 0.011555141769349575, 'm': 0.9884448051452637}), ('g', {'f': 0.012117247097194195, 'm': 0.9878827333450317}), ('a', {'f': 0.004803860560059547, 'm': 0.9951961636543274}), ('m', {'f': 0.012280451133847237, 'm': 0.9877195358276367}), ('i', {'f': 0.005552744027227163, 'm': 0.9944472312927246})]",test
similitude,similityd,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('d', {'f': 0.07546672970056534, 'm': 0.9245332479476929}), ('u', {'f': 0.26500704884529114, 'm': 0.7349929213523865}), ('t', {'f': 0.5952209234237671, 'm': 0.4047791063785553}), ('i', {'f': 0.922451913356781, 'm': 0.07754804193973541}), ('l', {'f': 0.9935913681983948, 'm': 0.0064085619524121284}), ('i', {'f': 0.9912534356117249, 'm': 0.008746604435145855}), ('m', {'f': 0.9527404308319092, 'm': 0.047259557992219925}), ('i', {'f': 0.9987671375274658, 'm': 0.001232941634953022}), ('s', {'f': 0.9962021708488464, 'm': 0.0037978312466293573})]",test
suintement,sɥ3təm1,m,m,"[('t', {'f': 0.14602802693843842, 'm': 0.8539720177650452}), ('n', {'f': 0.2610841393470764, 'm': 0.7389158606529236}), ('e', {'f': 0.08070939779281616, 'm': 0.9192906618118286}), ('m', {'f': 0.019236242398619652, 'm': 0.9807637929916382}), ('e', {'f': 0.0011868684086948633, 'm': 0.9988131523132324}), ('t', {'f': 0.00259029190056026, 'm': 0.9974097609519958}), ('n', {'f': 0.001443839748390019, 'm': 0.9985561966896057}), ('i', {'f': 0.0007399546448141336, 'm': 0.9992600083351135}), ('u', {'f': 0.0006638807826675475, 'm': 0.9993360638618469}), ('s', {'f': 0.00021999656746629626, 'm': 0.999779999256134})]",test
gougnafier,guɲafje,m,m,"[('r', {'f': 0.25047123432159424, 'm': 0.7495287656784058}), ('e', {'f': 0.17810170352458954, 'm': 0.8218982815742493}), ('i', {'f': 0.025552401319146156, 'm': 0.9744476079940796}), ('f', {'f': 0.0012792531633749604, 'm': 0.9987207055091858}), ('a', {'f': 0.0001596235524630174, 'm': 0.9998403787612915}), ('n', {'f': 0.0001876565656857565, 'm': 0.9998124241828918}), ('g', {'f': 0.0007195347570814192, 'm': 0.9992805123329163}), ('u', {'f': 0.0011135442182421684, 'm': 0.9988865256309509}), ('o', {'f': 0.00020134446094743907, 'm': 0.9997987151145935}), ('g', {'f': 0.000770940852817148, 'm': 0.9992290735244751})]",test
cataclysme,kataklizm,m,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('m', {'f': 0.37704917788505554, 'm': 0.6229507923126221}), ('s', {'f': 0.033258575946092606, 'm': 0.9667414426803589}), ('y', {'f': 0.02196003869175911, 'm': 0.9780399799346924}), ('l', {'f': 0.021274499595165253, 'm': 0.9787254929542542}), ('c', {'f': 0.0009229449788108468, 'm': 0.9990770816802979}), ('a', {'f': 0.0003144170041196048, 'm': 0.9996856451034546}), ('t', {'f': 0.0003272518515586853, 'm': 0.9996727705001831}), ('a', {'f': 0.0002879907260648906, 'm': 0.9997119307518005}), ('c', {'f': 0.0004770217346958816, 'm': 0.9995230436325073})]",test
demi-tonne,dəmitɔn,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('n', {'f': 0.17357219755649567, 'm': 0.8264278769493103}), ('n', {'f': 0.46720272302627563, 'm': 0.5327972769737244}), ('o', {'f': 0.511369526386261, 'm': 0.488630473613739}), ('t', {'f': 0.9205699563026428, 'm': 0.07943008840084076}), ('-', {'f': 0.6940208673477173, 'm': 0.3059791624546051}), ('i', {'f': 0.28525403141975403, 'm': 0.7147459983825684}), ('m', {'f': 0.5660390257835388, 'm': 0.4339609444141388}), ('e', {'f': 0.6140552759170532, 'm': 0.385944664478302}), ('d', {'f': 0.9411596655845642, 'm': 0.05884033069014549})]",test
comestible,kOmEstibl,m,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('l', {'f': 0.3673112094402313, 'm': 0.6326887607574463}), ('b', {'f': 0.8692913055419922, 'm': 0.130708709359169}), ('i', {'f': 0.19979047775268555, 'm': 0.8002095818519592}), ('t', {'f': 0.3418038785457611, 'm': 0.6581960916519165}), ('s', {'f': 0.06485892832279205, 'm': 0.9351410269737244}), ('e', {'f': 0.26470986008644104, 'm': 0.7352901697158813}), ('m', {'f': 0.23496492207050323, 'm': 0.765035092830658}), ('o', {'f': 0.08216489851474762, 'm': 0.9178351163864136}), ('c', {'f': 0.072842538356781, 'm': 0.927157461643219})]",test
journaleux,ʒuʁnalø,m,m,"[('x', {'f': 0.3961098790168762, 'm': 0.6038901209831238}), ('u', {'f': 0.6004481911659241, 'm': 0.39955177903175354}), ('e', {'f': 0.05707791447639465, 'm': 0.942922055721283}), ('l', {'f': 0.06566879898309708, 'm': 0.9343312382698059}), ('a', {'f': 0.004433260299265385, 'm': 0.9955667853355408}), ('n', {'f': 0.0038141824770718813, 'm': 0.996185839176178}), ('r', {'f': 0.001498181838542223, 'm': 0.9985017776489258}), ('u', {'f': 0.005155811086297035, 'm': 0.9948441982269287}), ('o', {'f': 0.0007892403518781066, 'm': 0.9992107152938843}), ('j', {'f': 0.0013706641038879752, 'm': 0.9986293315887451})]",test
quadrupède,kwadʁupɛd,m,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('d', {'f': 0.07546672970056534, 'm': 0.9245332479476929}), ('è', {'f': 0.5906931161880493, 'm': 0.4093068242073059}), ('p', {'f': 0.45659583806991577, 'm': 0.543404221534729}), ('u', {'f': 0.21835681796073914, 'm': 0.7816432118415833}), ('r', {'f': 0.11215294897556305, 'm': 0.8878470659255981}), ('d', {'f': 0.08400420844554901, 'm': 0.9159957766532898}), ('a', {'f': 0.01969093084335327, 'm': 0.9803091287612915}), ('u', {'f': 0.06938084214925766, 'm': 0.9306191802024841}), ('q', {'f': 0.01593560166656971, 'm': 0.9840644001960754})]",test
interstice,3tɛʁstis,f,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('c', {'f': 0.07404805719852448, 'm': 0.9259519577026367}), ('i', {'f': 0.03382909297943115, 'm': 0.9661709070205688}), ('t', {'f': 0.2408609688282013, 'm': 0.7591390609741211}), ('s', {'f': 0.0892099067568779, 'm': 0.9107900857925415}), ('r', {'f': 0.21205875277519226, 'm': 0.7879412174224854}), ('e', {'f': 0.3291366398334503, 'm': 0.6708633303642273}), ('t', {'f': 0.8145829439163208, 'm': 0.185417041182518}), ('n', {'f': 0.9860132336616516, 'm': 0.013986755162477493}), ('i', {'f': 0.9954914450645447, 'm': 0.004508581478148699})]",test
incroyable,3kʁwajabl,m,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('l', {'f': 0.3673112094402313, 'm': 0.6326887607574463}), ('b', {'f': 0.8692913055419922, 'm': 0.130708709359169}), ('a', {'f': 0.8131520748138428, 'm': 0.18684786558151245}), ('y', {'f': 0.6422901749610901, 'm': 0.3577098548412323}), ('o', {'f': 0.10463093221187592, 'm': 0.8953690528869629}), ('r', {'f': 0.05458226799964905, 'm': 0.9454177021980286}), ('c', {'f': 0.021922554820775986, 'm': 0.9780774116516113}), ('n', {'f': 0.06979173421859741, 'm': 0.9302082657814026}), ('i', {'f': 0.005075821187347174, 'm': 0.9949241876602173})]",test
sex-appeal,sɛksapil,m,m,"[('l', {'f': 0.4161078929901123, 'm': 0.5838921070098877}), ('a', {'f': 0.1514672040939331, 'm': 0.8485327959060669}), ('e', {'f': 0.0860297903418541, 'm': 0.9139702320098877}), ('p', {'f': 0.1579885482788086, 'm': 0.8420114517211914}), ('p', {'f': 0.10443655401468277, 'm': 0.8955634236335754}), ('a', {'f': 0.043268103152513504, 'm': 0.956731915473938}), ('-', {'f': 0.2050066441297531, 'm': 0.7949934005737305}), ('x', {'f': 0.17039421200752258, 'm': 0.8296058177947998}), ('e', {'f': 0.02029312588274479, 'm': 0.979706883430481}), ('s', {'f': 0.014964408241212368, 'm': 0.9850355386734009})]",test
chinchilla,ʃ3ʃila,f,m,"[('a', {'f': 0.2717125415802002, 'm': 0.7282874584197998}), ('l', {'f': 0.15771499276161194, 'm': 0.8422850370407104}), ('l', {'f': 0.5337461233139038, 'm': 0.4662538170814514}), ('i', {'f': 0.17294564843177795, 'm': 0.8270543217658997}), ('h', {'f': 0.49752360582351685, 'm': 0.5024764537811279}), ('c', {'f': 0.7268044352531433, 'm': 0.2731955945491791}), ('n', {'f': 0.7350702881813049, 'm': 0.26492971181869507}), ('i', {'f': 0.3463590443134308, 'm': 0.6536409258842468}), ('h', {'f': 0.33818718791007996, 'm': 0.6618127822875977}), ('c', {'f': 0.6392032504081726, 'm': 0.360796719789505})]",test
rôtissoire,ʁotiswaʁ,m,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('r', {'f': 0.29942020773887634, 'm': 0.700579822063446}), ('i', {'f': 0.12326394021511078, 'm': 0.876736044883728}), ('o', {'f': 0.4827459454536438, 'm': 0.5172539949417114}), ('s', {'f': 0.27976152300834656, 'm': 0.720238447189331}), ('s', {'f': 0.300477534532547, 'm': 0.6995224356651306}), ('i', {'f': 0.3500433564186096, 'm': 0.6499566435813904}), ('t', {'f': 0.6103703379631042, 'm': 0.3896295726299286}), ('ô', {'f': 0.5165226459503174, 'm': 0.48347732424736023}), ('r', {'f': 0.2317238599061966, 'm': 0.7682762145996094})]",test
mi-juillet,miʒɥijɛ,m,f,"[('t', {'f': 0.14602802693843842, 'm': 0.8539720177650452}), ('e', {'f': 0.034745633602142334, 'm': 0.9652543663978577}), ('l', {'f': 0.04327436164021492, 'm': 0.9567256569862366}), ('l', {'f': 0.12751562893390656, 'm': 0.8724843263626099}), ('i', {'f': 0.009710227139294147, 'm': 0.9902897477149963}), ('u', {'f': 0.032041676342487335, 'm': 0.967958390712738}), ('j', {'f': 0.0029484520200639963, 'm': 0.997051477432251}), ('-', {'f': 0.04459493234753609, 'm': 0.9554049968719482}), ('i', {'f': 0.012723277322947979, 'm': 0.9872767329216003}), ('m', {'f': 0.13355951011180878, 'm': 0.86644047498703})]",test
creusement,kʁØzəm1,m,m,"[('t', {'f': 0.14602802693843842, 'm': 0.8539720177650452}), ('n', {'f': 0.2610841393470764, 'm': 0.7389158606529236}), ('e', {'f': 0.08070939779281616, 'm': 0.9192906618118286}), ('m', {'f': 0.019236242398619652, 'm': 0.9807637929916382}), ('e', {'f': 0.0011868684086948633, 'm': 0.9988131523132324}), ('s', {'f': 0.0012827421305701137, 'm': 0.9987173080444336}), ('u', {'f': 0.0006257929489947855, 'm': 0.9993742108345032}), ('e', {'f': 2.9907660064054653e-05, 'm': 0.9999700784683228}), ('r', {'f': 0.00011051902401959524, 'm': 0.9998894929885864}), ('c', {'f': 0.00024144242343027145, 'm': 0.9997585415840149})]",test
gargarisme,gaʁgaʁizm,m,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('m', {'f': 0.37704917788505554, 'm': 0.6229507923126221}), ('s', {'f': 0.033258575946092606, 'm': 0.9667414426803589}), ('i', {'f': 0.006726747378706932, 'm': 0.9932732582092285}), ('r', {'f': 0.0007448511314578354, 'm': 0.9992551207542419}), ('a', {'f': 0.00017605956236366183, 'm': 0.9998239874839783}), ('g', {'f': 0.0005565629689954221, 'm': 0.9994434714317322}), ('r', {'f': 0.0002799856010824442, 'm': 0.99972003698349}), ('a', {'f': 7.30654937797226e-05, 'm': 0.9999269247055054}), ('g', {'f': 0.00034390698419883847, 'm': 0.999656081199646})]",test
absorption,apsɔʁpsj2,f,f,"[('n', {'f': 0.3618972599506378, 'm': 0.6381027102470398}), ('o', {'f': 0.1912062019109726, 'm': 0.8087937831878662}), ('i', {'f': 0.12472730875015259, 'm': 0.8752726912498474}), ('t', {'f': 0.6726282835006714, 'm': 0.327371746301651}), ('p', {'f': 0.9318611025810242, 'm': 0.06813894212245941}), ('r', {'f': 0.9895707368850708, 'm': 0.010429296642541885}), ('o', {'f': 0.9989008903503418, 'm': 0.0010990429436787963}), ('s', {'f': 0.9994729161262512, 'm': 0.0005271409172564745}), ('b', {'f': 0.9968915581703186, 'm': 0.0031084988731890917}), ('a', {'f': 0.9991236329078674, 'm': 0.0008763335063122213})]",test
notre-dame,nɔtʁədam,m,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('m', {'f': 0.37704917788505554, 'm': 0.6229507923126221}), ('a', {'f': 0.7246172428131104, 'm': 0.27538278698921204}), ('d', {'f': 0.6660457849502563, 'm': 0.33395421504974365}), ('-', {'f': 0.7192740440368652, 'm': 0.28072598576545715}), ('e', {'f': 0.5800457000732422, 'm': 0.41995424032211304}), ('r', {'f': 0.3682152330875397, 'm': 0.6317847371101379}), ('t', {'f': 0.02318250574171543, 'm': 0.9768175482749939}), ('o', {'f': 0.03314659371972084, 'm': 0.9668534398078918}), ('n', {'f': 0.1667940467596054, 'm': 0.8332059383392334})]",test
jarretelle,ʒaʁətɛl,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('l', {'f': 0.3673112094402313, 'm': 0.6326887607574463}), ('l', {'f': 0.8944872617721558, 'm': 0.10551276057958603}), ('e', {'f': 0.8515562415122986, 'm': 0.1484437733888626}), ('t', {'f': 0.8458775877952576, 'm': 0.15412235260009766}), ('e', {'f': 0.8598150014877319, 'm': 0.14018496870994568}), ('r', {'f': 0.9538195133209229, 'm': 0.04618047550320625}), ('r', {'f': 0.9806767702102661, 'm': 0.019323188811540604}), ('a', {'f': 0.9883854389190674, 'm': 0.011614542454481125}), ('j', {'f': 0.998047947883606, 'm': 0.0019520869245752692})]",test
conscience,k2sj1s,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('c', {'f': 0.07404805719852448, 'm': 0.9259519577026367}), ('n', {'f': 0.4540303349494934, 'm': 0.5459696054458618}), ('e', {'f': 0.647980809211731, 'm': 0.35201922059059143}), ('i', {'f': 0.6273852586746216, 'm': 0.37261465191841125}), ('c', {'f': 0.976585328578949, 'm': 0.023414744064211845}), ('s', {'f': 0.9552679061889648, 'm': 0.04473206773400307}), ('n', {'f': 0.9976091384887695, 'm': 0.002390801440924406}), ('o', {'f': 0.9986937642097473, 'm': 0.001306269085034728}), ('c', {'f': 0.999822199344635, 'm': 0.00017779275367502123})]",test
presqu'île,pʁɛskil,m,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('l', {'f': 0.3673112094402313, 'm': 0.6326887607574463}), ('î', {'f': 0.8844679594039917, 'm': 0.11553207784891129}), (""'"", {'f': 0.7798633575439453, 'm': 0.2201366424560547}), ('u', {'f': 0.4800190031528473, 'm': 0.5199810862541199}), ('q', {'f': 0.28789204359054565, 'm': 0.7121079564094543}), ('s', {'f': 0.4826542139053345, 'm': 0.5173457860946655}), ('e', {'f': 0.7248898148536682, 'm': 0.2751102149486542}), ('r', {'f': 0.4784695506095886, 'm': 0.5215303897857666}), ('p', {'f': 0.3174516260623932, 'm': 0.6825483441352844})]",test
pare-brise,paʁbʁiz,m,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('s', {'f': 0.05874776095151901, 'm': 0.9412522912025452}), ('i', {'f': 0.09304028004407883, 'm': 0.9069597125053406}), ('r', {'f': 0.692585825920105, 'm': 0.30741414427757263}), ('b', {'f': 0.9398972988128662, 'm': 0.06010270118713379}), ('-', {'f': 0.6982538104057312, 'm': 0.3017462193965912}), ('e', {'f': 0.7692666053771973, 'm': 0.23073332011699677}), ('r', {'f': 0.3616219758987427, 'm': 0.6383780241012573}), ('a', {'f': 0.1699724942445755, 'm': 0.8300274610519409}), ('p', {'f': 0.1040983572602272, 'm': 0.895901620388031})]",test
