Form,Alt Form,Predicted Gender,True Gender,Class Probabilities,Set
ʁœtaʁybʁak,,m,m,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('a', {'f': 0.35474643111228943, 'm': 0.6452535390853882}), ('ʁ', {'f': 0.0036593752447515726, 'm': 0.9963405728340149}), ('b', {'f': 0.20124943554401398, 'm': 0.7987505793571472}), ('y', {'f': 0.025961190462112427, 'm': 0.9740387797355652}), ('ʁ', {'f': 0.7831740975379944, 'm': 0.216825932264328}), ('a', {'f': 0.27172884345054626, 'm': 0.7282711267471313}), ('t', {'f': 0.12744933366775513, 'm': 0.8725506663322449}), ('œ', {'f': 0.6189849376678467, 'm': 0.3810150623321533}), ('ʁ', {'f': 0.0005248747183941305, 'm': 0.9994751811027527})]",test
ejʒEliviʁp,,m,f,"[('p', {'f': 0.5187153220176697, 'm': 0.4812847077846527}), ('ʁ', {'f': 0.3988916277885437, 'm': 0.6011083722114563}), ('i', {'f': 0.6888453364372253, 'm': 0.31115466356277466}), ('v', {'f': 0.9991863369941711, 'm': 0.0008136705146171153}), ('i', {'f': 0.7871021628379822, 'm': 0.21289783716201782}), ('l', {'f': 0.34966838359832764, 'm': 0.6503316164016724}), ('E', {'f': 0.15150129795074463, 'm': 0.8484987020492554}), ('ʒ', {'f': 0.03666490688920021, 'm': 0.9633350372314453}), ('j', {'f': 0.4358043670654297, 'm': 0.5641956925392151}), ('e', {'f': 0.02459101378917694, 'm': 0.9754089713096619})]",test
ŋivigskŋɛs,,m,m,"[('s', {'f': 0.2759721279144287, 'm': 0.7240278720855713}), ('ɛ', {'f': 0.03723837435245514, 'm': 0.9627617001533508}), ('ŋ', {'f': 0.008764577098190784, 'm': 0.9912353754043579}), ('k', {'f': 0.023435326293110847, 'm': 0.9765647053718567}), ('s', {'f': 0.0024541309103369713, 'm': 0.9975458979606628}), ('g', {'f': 0.007042512763291597, 'm': 0.9929574728012085}), ('i', {'f': 0.036090828478336334, 'm': 0.9639090895652771}), ('v', {'f': 0.5092158913612366, 'm': 0.49078407883644104}), ('i', {'f': 0.06526276469230652, 'm': 0.9347372651100159}), ('ŋ', {'f': 0.0012021030997857451, 'm': 0.9987978935241699})]",test
loʁt2kflɛs,,m,m,"[('s', {'f': 0.2759721279144287, 'm': 0.7240278720855713}), ('ɛ', {'f': 0.03723837435245514, 'm': 0.9627617001533508}), ('l', {'f': 0.1427711397409439, 'm': 0.8572288751602173}), ('f', {'f': 0.012982289306819439, 'm': 0.9870176911354065}), ('k', {'f': 0.021907459944486618, 'm': 0.9780925512313843}), ('2', {'f': 0.004080918151885271, 'm': 0.9959191679954529}), ('t', {'f': 0.007693309802561998, 'm': 0.992306649684906}), ('ʁ', {'f': 0.012184337712824345, 'm': 0.9878156781196594}), ('o', {'f': 0.05011105537414551, 'm': 0.9498889446258545}), ('l', {'f': 0.08870142698287964, 'm': 0.9112985730171204})]",test
ɛlOjvaʁtly,,m,m,"[('y', {'f': 0.10816774517297745, 'm': 0.8918322324752808}), ('l', {'f': 0.4792470633983612, 'm': 0.520753026008606}), ('t', {'f': 0.813665509223938, 'm': 0.18633447587490082}), ('ʁ', {'f': 0.015462275594472885, 'm': 0.9845377206802368}), ('a', {'f': 0.3505668342113495, 'm': 0.6494331359863281}), ('v', {'f': 0.9460731148719788, 'm': 0.05392693355679512}), ('j', {'f': 0.01772077940404415, 'm': 0.9822792410850525}), ('O', {'f': 0.09009642899036407, 'm': 0.9099035263061523}), ('l', {'f': 0.12889255583286285, 'm': 0.8711074590682983}), ('ɛ', {'f': 0.0003051004314329475, 'm': 0.9996949434280396})]",test
iʁədaʁamak,,f,f,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('a', {'f': 0.35474643111228943, 'm': 0.6452535390853882}), ('m', {'f': 0.42807653546333313, 'm': 0.5719234943389893}), ('a', {'f': 0.03545030578970909, 'm': 0.964549720287323}), ('ʁ', {'f': 0.0019822537433356047, 'm': 0.9980177879333496}), ('a', {'f': 0.13113130629062653, 'm': 0.8688687682151794}), ('d', {'f': 0.6421319246292114, 'm': 0.3578680753707886}), ('ə', {'f': 0.7375837564468384, 'm': 0.2624162435531616}), ('ʁ', {'f': 0.009345452301204205, 'm': 0.9906545281410217}), ('i', {'f': 0.9988328814506531, 'm': 0.0011671241372823715})]",test
2jsat1mgip,,f,f,"[('p', {'f': 0.5187153220176697, 'm': 0.4812847077846527}), ('i', {'f': 0.558650553226471, 'm': 0.4413495361804962}), ('g', {'f': 0.6539189219474792, 'm': 0.34608107805252075}), ('m', {'f': 0.004947049543261528, 'm': 0.9950529932975769}), ('1', {'f': 4.4208081817487255e-06, 'm': 0.9999955892562866}), ('t', {'f': 0.02311236597597599, 'm': 0.976887583732605}), ('a', {'f': 0.010320337489247322, 'm': 0.9896796941757202}), ('s', {'f': 0.6118049621582031, 'm': 0.3881950378417969}), ('j', {'f': 0.6463744044303894, 'm': 0.3536255955696106}), ('2', {'f': 0.9994783997535706, 'm': 0.0005215905839577317})]",test
1məs1mOkəʁ,,m,m,"[('ʁ', {'f': 0.11478514224290848, 'm': 0.8852149248123169}), ('ə', {'f': 0.9884719848632812, 'm': 0.011528019793331623}), ('k', {'f': 0.32131755352020264, 'm': 0.6786824464797974}), ('O', {'f': 0.023134078830480576, 'm': 0.9768660068511963}), ('m', {'f': 0.13912005722522736, 'm': 0.8608799576759338}), ('1', {'f': 5.58071697014384e-05, 'm': 0.9999442100524902}), ('s', {'f': 0.8466302156448364, 'm': 0.15336979925632477}), ('ə', {'f': 0.17786404490470886, 'm': 0.8221359252929688}), ('m', {'f': 0.003561527468264103, 'm': 0.9964385032653809}), ('1', {'f': 1.8565073332865722e-05, 'm': 0.9999814033508301})]",test
2jsytits2k,,f,f,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('2', {'f': 0.006027659866958857, 'm': 0.9939723610877991}), ('s', {'f': 0.015611857175827026, 'm': 0.9843881130218506}), ('t', {'f': 0.17031031847000122, 'm': 0.8296896815299988}), ('i', {'f': 0.3052462339401245, 'm': 0.6947537064552307}), ('t', {'f': 0.9906593561172485, 'm': 0.009340686723589897}), ('y', {'f': 0.7656612396240234, 'm': 0.23433877527713776}), ('s', {'f': 0.008068782277405262, 'm': 0.9919312596321106}), ('j', {'f': 0.9444363117218018, 'm': 0.05556374043226242}), ('2', {'f': 0.9995656609535217, 'm': 0.00043430578080005944})]",test
ʁub1tətʁɔp,,m,m,"[('p', {'f': 0.5187153220176697, 'm': 0.4812847077846527}), ('ɔ', {'f': 0.1438724547624588, 'm': 0.8561275005340576}), ('ʁ', {'f': 0.005178115796297789, 'm': 0.9948219060897827}), ('t', {'f': 0.5328525304794312, 'm': 0.4671475291252136}), ('ə', {'f': 0.10476784408092499, 'm': 0.8952321410179138}), ('t', {'f': 0.02278294414281845, 'm': 0.9772170186042786}), ('1', {'f': 1.4426311281567905e-05, 'm': 0.9999855756759644}), ('b', {'f': 0.12769551575183868, 'm': 0.8723044991493225}), ('u', {'f': 0.06615719199180603, 'm': 0.9338427782058716}), ('ʁ', {'f': 0.42776498198509216, 'm': 0.5722350478172302})]",test
1məsiʃ1ʁfa,,m,m,"[('a', {'f': 0.42641595005989075, 'm': 0.5735840201377869}), ('f', {'f': 0.12437388300895691, 'm': 0.8756261467933655}), ('ʁ', {'f': 0.08651547133922577, 'm': 0.913484513759613}), ('1', {'f': 0.02138669416308403, 'm': 0.9786133170127869}), ('ʃ', {'f': 0.8056231141090393, 'm': 0.1943768858909607}), ('i', {'f': 0.9411587119102478, 'm': 0.05884123966097832}), ('s', {'f': 0.7973245978355408, 'm': 0.20267543196678162}), ('ə', {'f': 0.8101539015769958, 'm': 0.18984608352184296}), ('m', {'f': 0.0006977919256314635, 'm': 0.9993021488189697}), ('1', {'f': 3.530304184096167e-06, 'm': 0.9999964237213135})]",test
2jsapisit1,,f,f,"[('1', {'f': 0.00016485655214637518, 'm': 0.9998351335525513}), ('t', {'f': 0.9913278222084045, 'm': 0.00867224670946598}), ('i', {'f': 0.38141852617263794, 'm': 0.6185814738273621}), ('s', {'f': 0.7760225534439087, 'm': 0.2239774763584137}), ('i', {'f': 0.9974647760391235, 'm': 0.0025351860094815493}), ('p', {'f': 0.00766734080389142, 'm': 0.9923326969146729}), ('a', {'f': 0.8250332474708557, 'm': 0.17496676743030548}), ('s', {'f': 0.0495210662484169, 'm': 0.9504789710044861}), ('j', {'f': 0.37610799074172974, 'm': 0.623892068862915}), ('2', {'f': 0.9998819828033447, 'm': 0.0001180304607260041})]",test
itʁapəʁt2k,,f,f,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('2', {'f': 0.006027659866958857, 'm': 0.9939723610877991}), ('t', {'f': 0.014859256334602833, 'm': 0.9851406812667847}), ('ʁ', {'f': 0.04708348214626312, 'm': 0.9529165029525757}), ('ə', {'f': 0.9815453886985779, 'm': 0.018454592674970627}), ('p', {'f': 0.9486194849014282, 'm': 0.051380500197410583}), ('a', {'f': 0.841022253036499, 'm': 0.15897782146930695}), ('ʁ', {'f': 0.042806476354599, 'm': 0.9571935534477234}), ('t', {'f': 0.9740334749221802, 'm': 0.025966595858335495}), ('i', {'f': 0.985323965549469, 'm': 0.01467601303011179})]",test
ʁɛjiʁt1vus,,f,f,"[('s', {'f': 0.2759721279144287, 'm': 0.7240278720855713}), ('u', {'f': 0.09783635288476944, 'm': 0.9021636247634888}), ('v', {'f': 0.9549753069877625, 'm': 0.04502469673752785}), ('1', {'f': 0.0005499911494553089, 'm': 0.9994500279426575}), ('t', {'f': 0.9932126998901367, 'm': 0.0067873019725084305}), ('ʁ', {'f': 0.004680544603615999, 'm': 0.9953194260597229}), ('i', {'f': 0.9964381456375122, 'm': 0.003561823396012187}), ('j', {'f': 0.9741761088371277, 'm': 0.025823917239904404}), ('ɛ', {'f': 0.0007248016190715134, 'm': 0.999275267124176}), ('ʁ', {'f': 0.9997202754020691, 'm': 0.0002797513152472675})]",test
ʁtɛmejtʁak,,m,m,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('a', {'f': 0.35474643111228943, 'm': 0.6452535390853882}), ('ʁ', {'f': 0.0036593752447515726, 'm': 0.9963405728340149}), ('t', {'f': 0.17009222507476807, 'm': 0.8299077749252319}), ('j', {'f': 0.10327273607254028, 'm': 0.8967272639274597}), ('e', {'f': 0.0039266375824809074, 'm': 0.9960733652114868}), ('m', {'f': 0.5675249695777893, 'm': 0.4324750006198883}), ('ɛ', {'f': 0.01906006969511509, 'm': 0.9809399247169495}), ('t', {'f': 0.9977830052375793, 'm': 0.0022169812582433224}), ('ʁ', {'f': 0.02139151468873024, 'm': 0.9786084294319153})]",test
namsɛnizib,,m,m,"[('b', {'f': 0.16501574218273163, 'm': 0.834984302520752}), ('i', {'f': 0.0840853676199913, 'm': 0.9159145951271057}), ('z', {'f': 0.9847277402877808, 'm': 0.01527225412428379}), ('i', {'f': 0.25999414920806885, 'm': 0.7400058507919312}), ('n', {'f': 0.9982863068580627, 'm': 0.001713653327897191}), ('ɛ', {'f': 0.006882079411298037, 'm': 0.9931179285049438}), ('s', {'f': 0.9861617088317871, 'm': 0.013838266022503376}), ('m', {'f': 0.0010658649262040854, 'm': 0.9989340901374817}), ('a', {'f': 0.0050259786657989025, 'm': 0.9949740171432495}), ('n', {'f': 0.001745386398397386, 'm': 0.9982545971870422})]",test
ʁœtlykitiv,,m,m,"[('v', {'f': 0.9786179065704346, 'm': 0.021382072940468788}), ('i', {'f': 0.534735381603241, 'm': 0.46526455879211426}), ('t', {'f': 0.9948210716247559, 'm': 0.0051788995042443275}), ('i', {'f': 0.7048190236091614, 'm': 0.29518094658851624}), ('k', {'f': 0.8138987421989441, 'm': 0.18610121309757233}), ('y', {'f': 0.1999501734972, 'm': 0.8000498414039612}), ('l', {'f': 0.3952595591545105, 'm': 0.6047404408454895}), ('t', {'f': 0.4220578670501709, 'm': 0.5779421925544739}), ('œ', {'f': 0.6516755819320679, 'm': 0.34832435846328735}), ('ʁ', {'f': 0.007051247637718916, 'm': 0.9929487705230713})]",test
obOʁEʁtʁɔp,,f,m,"[('p', {'f': 0.5187153220176697, 'm': 0.4812847077846527}), ('ɔ', {'f': 0.1438724547624588, 'm': 0.8561275005340576}), ('ʁ', {'f': 0.005178115796297789, 'm': 0.9948219060897827}), ('t', {'f': 0.5328525304794312, 'm': 0.4671475291252136}), ('ʁ', {'f': 0.0032790580298751593, 'm': 0.9967209696769714}), ('E', {'f': 0.06115402653813362, 'm': 0.9388460516929626}), ('ʁ', {'f': 0.03941738232970238, 'm': 0.9605826735496521}), ('O', {'f': 0.011045241728425026, 'm': 0.9889547824859619}), ('b', {'f': 0.34674057364463806, 'm': 0.6532593965530396}), ('o', {'f': 0.7107617259025574, 'm': 0.289238303899765})]",test
t1tsEfinam,,f,f,"[('m', {'f': 0.1066918671131134, 'm': 0.8933081030845642}), ('a', {'f': 0.03744230791926384, 'm': 0.9625577330589294}), ('n', {'f': 0.10788710415363312, 'm': 0.8921129107475281}), ('i', {'f': 0.935218095779419, 'm': 0.06478186696767807}), ('f', {'f': 0.0298968143761158, 'm': 0.9701031446456909}), ('E', {'f': 0.01402735523879528, 'm': 0.9859726428985596}), ('s', {'f': 0.023284243419766426, 'm': 0.9767157435417175}), ('t', {'f': 0.005414352286607027, 'm': 0.9945856928825378}), ('1', {'f': 0.00014953494246583432, 'm': 0.9998503923416138}), ('t', {'f': 0.9985427856445312, 'm': 0.001457213656976819})]",test
2jsaksif2k,,f,f,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('2', {'f': 0.006027659866958857, 'm': 0.9939723610877991}), ('f', {'f': 0.2131931334733963, 'm': 0.7868068218231201}), ('i', {'f': 0.14848177134990692, 'm': 0.8515182137489319}), ('s', {'f': 0.4667883813381195, 'm': 0.5332116484642029}), ('k', {'f': 0.34512627124786377, 'm': 0.6548737287521362}), ('a', {'f': 0.21307173371315002, 'm': 0.7869282364845276}), ('s', {'f': 0.09404083341360092, 'm': 0.9059592485427856}), ('j', {'f': 0.966374933719635, 'm': 0.03362506255507469}), ('2', {'f': 0.9999769926071167, 'm': 2.2969961719354615e-05})]",test
2jsaɥnit2k,,f,f,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('2', {'f': 0.006027659866958857, 'm': 0.9939723610877991}), ('t', {'f': 0.014859256334602833, 'm': 0.9851406812667847}), ('i', {'f': 0.12915265560150146, 'm': 0.8708473443984985}), ('n', {'f': 0.9999114274978638, 'm': 8.860733942128718e-05}), ('ɥ', {'f': 0.11535651236772537, 'm': 0.8846434950828552}), ('a', {'f': 0.9076504707336426, 'm': 0.09234952926635742}), ('s', {'f': 0.2791517972946167, 'm': 0.7208482027053833}), ('j', {'f': 0.7985501289367676, 'm': 0.20144979655742645}), ('2', {'f': 0.9999837875366211, 'm': 1.6206504369620234e-05})]",test
2jskidʁɛt3,,f,f,"[('3', {'f': 0.006716928910464048, 'm': 0.9932830333709717}), ('t', {'f': 0.9794297218322754, 'm': 0.02057028003036976}), ('ɛ', {'f': 0.01610482484102249, 'm': 0.9838952422142029}), ('ʁ', {'f': 0.0015659097116440535, 'm': 0.9984341263771057}), ('d', {'f': 0.08377645164728165, 'm': 0.9162235260009766}), ('i', {'f': 0.9187884330749512, 'm': 0.0812116414308548}), ('k', {'f': 0.8210009336471558, 'm': 0.178999125957489}), ('s', {'f': 0.009272226132452488, 'm': 0.9907277822494507}), ('j', {'f': 0.7485460042953491, 'm': 0.2514539062976837}), ('2', {'f': 0.9997430443763733, 'm': 0.00025695376098155975})]",test
ataʁEdizEd,,m,m,"[('d', {'f': 0.5698218941688538, 'm': 0.43017813563346863}), ('E', {'f': 0.8005445599555969, 'm': 0.1994553804397583}), ('z', {'f': 0.9763911366462708, 'm': 0.023608878254890442}), ('i', {'f': 0.9945607781410217, 'm': 0.005439259577542543}), ('d', {'f': 0.003662596456706524, 'm': 0.9963374137878418}), ('E', {'f': 0.47686949372291565, 'm': 0.5231304168701172}), ('ʁ', {'f': 0.0079598817974329, 'm': 0.9920401573181152}), ('a', {'f': 0.13979089260101318, 'm': 0.8602091073989868}), ('t', {'f': 0.0192917138338089, 'm': 0.9807083010673523}), ('a', {'f': 0.0809079185128212, 'm': 0.9190921187400818})]",test
2jsatats2k,,f,f,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('2', {'f': 0.006027659866958857, 'm': 0.9939723610877991}), ('s', {'f': 0.015611857175827026, 'm': 0.9843881130218506}), ('t', {'f': 0.17031031847000122, 'm': 0.8296896815299988}), ('a', {'f': 0.7475679516792297, 'm': 0.25243207812309265}), ('t', {'f': 0.5780611038208008, 'm': 0.4219389259815216}), ('a', {'f': 0.9328854084014893, 'm': 0.06711458414793015}), ('s', {'f': 0.36772170662879944, 'm': 0.6322782635688782}), ('j', {'f': 0.9564290642738342, 'm': 0.04357093945145607}), ('2', {'f': 0.9998626708984375, 'm': 0.000137295966851525})]",test
2jsaʁipsEʁ,,f,f,"[('ʁ', {'f': 0.11478514224290848, 'm': 0.8852149248123169}), ('E', {'f': 0.7421544194221497, 'm': 0.25784552097320557}), ('s', {'f': 0.497250497341156, 'm': 0.5027494430541992}), ('p', {'f': 0.29735884070396423, 'm': 0.7026411890983582}), ('i', {'f': 0.9469649791717529, 'm': 0.05303499475121498}), ('ʁ', {'f': 0.02339404635131359, 'm': 0.976606011390686}), ('a', {'f': 0.15853138267993927, 'm': 0.8414685726165771}), ('s', {'f': 0.004552430007606745, 'm': 0.99544757604599}), ('j', {'f': 0.08383527398109436, 'm': 0.916164755821228}), ('2', {'f': 0.9997439980506897, 'm': 0.0002560000866651535})]",test
lbisʁɛmbys,,m,m,"[('s', {'f': 0.2759721279144287, 'm': 0.7240278720855713}), ('y', {'f': 0.06029720604419708, 'm': 0.9397027492523193}), ('b', {'f': 0.0942845568060875, 'm': 0.9057154655456543}), ('m', {'f': 0.060417503118515015, 'm': 0.9395825266838074}), ('ɛ', {'f': 0.010323645547032356, 'm': 0.9896764159202576}), ('ʁ', {'f': 0.909086287021637, 'm': 0.09091374278068542}), ('s', {'f': 0.8220021724700928, 'm': 0.17799782752990723}), ('i', {'f': 0.6939478516578674, 'm': 0.30605217814445496}), ('b', {'f': 0.010868755169212818, 'm': 0.9891312122344971}), ('l', {'f': 0.020490363240242004, 'm': 0.9795096516609192})]",test
kajzidOʁfa,,m,m,"[('a', {'f': 0.42641595005989075, 'm': 0.5735840201377869}), ('f', {'f': 0.12437388300895691, 'm': 0.8756261467933655}), ('ʁ', {'f': 0.08651547133922577, 'm': 0.913484513759613}), ('O', {'f': 0.1653873771429062, 'm': 0.8346126079559326}), ('d', {'f': 0.041774626821279526, 'm': 0.958225429058075}), ('i', {'f': 0.9358243942260742, 'm': 0.06417565792798996}), ('z', {'f': 0.9739049077033997, 'm': 0.026095090433955193}), ('j', {'f': 0.5882296562194824, 'm': 0.41177040338516235}), ('a', {'f': 0.8970249891281128, 'm': 0.10297507047653198}), ('k', {'f': 0.051089730113744736, 'm': 0.9489102959632874})]",test
s1jawvʁɛlk,,f,f,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('l', {'f': 0.05204278975725174, 'm': 0.9479572176933289}), ('ɛ', {'f': 0.00146965472958982, 'm': 0.9985302686691284}), ('ʁ', {'f': 0.2760103642940521, 'm': 0.7239896655082703}), ('v', {'f': 0.9930142760276794, 'm': 0.006985754705965519}), ('w', {'f': 0.4129645526409149, 'm': 0.5870354175567627}), ('a', {'f': 0.06344971060752869, 'm': 0.9365503191947937}), ('j', {'f': 0.5806125998497009, 'm': 0.41938748955726624}), ('1', {'f': 9.455002873437479e-05, 'm': 0.9999054670333862}), ('s', {'f': 0.9985112547874451, 'm': 0.0014887353172525764})]",test
1məsitʁɛva,,m,m,"[('a', {'f': 0.42641595005989075, 'm': 0.5735840201377869}), ('v', {'f': 0.8301975131034851, 'm': 0.1698024421930313}), ('ɛ', {'f': 0.001594989444129169, 'm': 0.9984050393104553}), ('ʁ', {'f': 0.44531071186065674, 'm': 0.5546892881393433}), ('t', {'f': 0.9987077713012695, 'm': 0.0012922112364321947}), ('i', {'f': 0.8851926922798157, 'm': 0.1148073747754097}), ('s', {'f': 0.25135865807533264, 'm': 0.7486413717269897}), ('ə', {'f': 0.9336317777633667, 'm': 0.06636817008256912}), ('m', {'f': 0.0011326645035296679, 'm': 0.998867392539978}), ('1', {'f': 7.288193955901079e-06, 'm': 0.9999927282333374})]",test
etisʁɛviny,,f,f,"[('y', {'f': 0.10816774517297745, 'm': 0.8918322324752808}), ('n', {'f': 0.9705902934074402, 'm': 0.02940974198281765}), ('i', {'f': 0.5071457028388977, 'm': 0.4928542375564575}), ('v', {'f': 0.999524712562561, 'm': 0.00047528132563456893}), ('ɛ', {'f': 0.06631945818662643, 'm': 0.933680534362793}), ('ʁ', {'f': 0.05130179226398468, 'm': 0.9486982226371765}), ('s', {'f': 0.7582890391349792, 'm': 0.24171096086502075}), ('i', {'f': 0.9969242215156555, 'm': 0.003075710264965892}), ('t', {'f': 0.08409487456083298, 'm': 0.9159050583839417}), ('e', {'f': 0.9957156777381897, 'm': 0.004284361843019724})]",test
lɛɥtkElEt3,,f,m,"[('3', {'f': 0.006716928910464048, 'm': 0.9932830333709717}), ('t', {'f': 0.9794297218322754, 'm': 0.02057028003036976}), ('E', {'f': 0.3076033592224121, 'm': 0.6923966407775879}), ('l', {'f': 0.40314915776252747, 'm': 0.5968508124351501}), ('E', {'f': 0.4441450834274292, 'm': 0.5558549165725708}), ('k', {'f': 0.5036177635192871, 'm': 0.4963822066783905}), ('t', {'f': 0.010205541737377644, 'm': 0.9897944331169128}), ('ɥ', {'f': 0.03937005624175072, 'm': 0.960629940032959}), ('ɛ', {'f': 0.04560741037130356, 'm': 0.9543926119804382}), ('l', {'f': 0.9134584069252014, 'm': 0.08654160052537918})]",test
sid3vəʁtak,,f,m,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('a', {'f': 0.35474643111228943, 'm': 0.6452535390853882}), ('t', {'f': 0.06986318528652191, 'm': 0.9301367998123169}), ('ʁ', {'f': 0.007064446806907654, 'm': 0.9929354786872864}), ('ə', {'f': 0.9790202975273132, 'm': 0.02097970061004162}), ('v', {'f': 0.9984851479530334, 'm': 0.001514897565357387}), ('3', {'f': 0.0474003329873085, 'm': 0.9525997042655945}), ('d', {'f': 0.9706823825836182, 'm': 0.02931763231754303}), ('i', {'f': 0.026691129431128502, 'm': 0.9733089208602905}), ('s', {'f': 0.8589251041412354, 'm': 0.14107483625411987})]",test
ʁvivʁawvas,,m,m,"[('s', {'f': 0.2759721279144287, 'm': 0.7240278720855713}), ('a', {'f': 0.3915024697780609, 'm': 0.6084975004196167}), ('v', {'f': 0.9363991022109985, 'm': 0.06360091269016266}), ('w', {'f': 0.3165314495563507, 'm': 0.6834685802459717}), ('a', {'f': 0.138800710439682, 'm': 0.8611992597579956}), ('ʁ', {'f': 0.01684257760643959, 'm': 0.9831574559211731}), ('v', {'f': 0.9572589993476868, 'm': 0.04274100065231323}), ('i', {'f': 0.9055886268615723, 'm': 0.09441130608320236}), ('v', {'f': 0.9996188879013062, 'm': 0.00038112729089334607}), ('ʁ', {'f': 0.013392950408160686, 'm': 0.9866070747375488})]",test
2jsaʁtsolk,,f,f,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('l', {'f': 0.05204278975725174, 'm': 0.9479572176933289}), ('o', {'f': 0.005049617029726505, 'm': 0.9949504137039185}), ('s', {'f': 0.04351218044757843, 'm': 0.9564878344535828}), ('t', {'f': 0.0854734554886818, 'm': 0.9145265221595764}), ('ʁ', {'f': 0.033553168177604675, 'm': 0.9664468765258789}), ('a', {'f': 0.02980888821184635, 'm': 0.9701911211013794}), ('s', {'f': 0.6533398032188416, 'm': 0.34666019678115845}), ('j', {'f': 0.6959459185600281, 'm': 0.30405405163764954}), ('2', {'f': 0.999972939491272, 'm': 2.7069610951002687e-05})]",test
